YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,TEMPERATURE,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,HUMIDITY
2019,8,21,0,0,58,Kensington,8.66,2019,8,21,0,0,58,Kensington,27.33
2019,8,21,0,0,58,Kensington,8.66,2019,8,21,0,0,58,Kensington,31.190001
2019,8,21,0,0,58,Kensington,8.66,2019,8,21,11,0,58,Kensington,28.59
2019,8,21,0,0,58,Kensington,8.66,2019,8,21,11,0,58,Kensington,33.599998
2019,8,21,0,0,58,Kensington,8.66,2019,8,21,22,0,58,Kensington,30.549999
2019,8,21,0,0,58,Kensington,8.66,2019,8,21,22,0,58,Kensington,33.389999
2019,8,21,0,0,87,Kensington,10.64,2019,8,21,0,0,87,Kensington,27.42
2019,8,21,0,0,87,Kensington,10.64,2019,8,21,0,0,87,Kensington,29.75
2019,8,21,0,0,87,Kensington,10.64,2019,8,21,11,0,87,Kensington,27.48
2019,8,21,0,0,87,Kensington,10.64,2019,8,21,11,0,87,Kensington,35.349998
2019,8,21,0,0,87,Kensington,10.64,2019,8,21,22,0,87,Kensington,29.700001
2019,8,21,0,0,87,Kensington,10.64,2019,8,21,22,0,87,Kensington,32.189999
2019,8,21,0,46,0,Kensington,11.28,2019,8,21,0,46,0,Kensington,29.33
2019,8,21,0,46,0,Kensington,11.28,2019,8,21,0,46,0,Kensington,29.91
2019,8,21,0,46,0,Kensington,11.28,2019,8,21,11,46,0,Kensington,30.440001
2019,8,21,0,46,0,Kensington,11.28,2019,8,21,11,46,0,Kensington,33.880001
2019,8,21,0,46,0,Kensington,11.28,2019,8,21,22,46,0,Kensington,30.370001
2019,8,21,0,46,0,Kensington,11.28,2019,8,21,22,46,0,Kensington,33.84
2019,8,21,0,46,29,Kensington,10.33,2019,8,21,0,46,29,Kensington,30.309999
2019,8,21,0,46,29,Kensington,10.33,2019,8,21,0,46,29,Kensington,31.040001
2019,8,21,0,46,29,Kensington,10.33,2019,8,21,11,46,29,Kensington,30.799999
2019,8,21,0,46,29,Kensington,10.33,2019,8,21,11,46,29,Kensington,34.310001
2019,8,21,0,46,29,Kensington,10.33,2019,8,21,22,46,29,Kensington,29.459999
2019,8,21,0,46,29,Kensington,10.33,2019,8,21,22,46,29,Kensington,34.439999
2019,8,21,0,46,58,Kensington,10.11,2019,8,21,0,46,58,Kensington,29.75
2019,8,21,0,46,58,Kensington,10.11,2019,8,21,0,46,58,Kensington,31.110001
2019,8,21,0,46,58,Kensington,10.11,2019,8,21,11,46,58,Kensington,31.530001
2019,8,21,0,46,58,Kensington,10.11,2019,8,21,11,46,58,Kensington,35.799999
2019,8,21,0,46,58,Kensington,10.11,2019,8,21,22,46,58,Kensington,29.700001
2019,8,21,0,46,58,Kensington,10.11,2019,8,21,22,46,58,Kensington,33.77
2019,8,21,0,46,87,Kensington,9.22,2019,8,21,0,46,87,Kensington,30.48
2019,8,21,0,46,87,Kensington,9.22,2019,8,21,0,46,87,Kensington,31.219999
2019,8,21,0,46,87,Kensington,9.22,2019,8,21,11,46,87,Kensington,32.310001
2019,8,21,0,46,87,Kensington,9.22,2019,8,21,11,46,87,Kensington,34.439999
2019,8,21,0,46,87,Kensington,9.22,2019,8,21,22,46,87,Kensington,29.17
2019,8,21,0,46,87,Kensington,9.22,2019,8,21,22,46,87,Kensington,34.48
2019,8,21,1,46,0,Kensington,11.44,2019,8,21,0,46,0,Kensington,29.33
2019,8,21,1,46,0,Kensington,11.44,2019,8,21,0,46,0,Kensington,29.91
2019,8,21,1,46,0,Kensington,11.44,2019,8,21,11,46,0,Kensington,30.440001
2019,8,21,1,46,0,Kensington,11.44,2019,8,21,11,46,0,Kensington,33.880001
2019,8,21,1,46,0,Kensington,11.44,2019,8,21,22,46,0,Kensington,30.370001
2019,8,21,1,46,0,Kensington,11.44,2019,8,21,22,46,0,Kensington,33.84
2019,8,21,1,46,29,Kensington,11.84,2019,8,21,0,46,29,Kensington,30.309999
2019,8,21,1,46,29,Kensington,11.84,2019,8,21,0,46,29,Kensington,31.040001
2019,8,21,1,46,29,Kensington,11.84,2019,8,21,11,46,29,Kensington,30.799999
2019,8,21,1,46,29,Kensington,11.84,2019,8,21,11,46,29,Kensington,34.310001
2019,8,21,1,46,29,Kensington,11.84,2019,8,21,22,46,29,Kensington,29.459999
2019,8,21,1,46,29,Kensington,11.84,2019,8,21,22,46,29,Kensington,34.439999
2019,8,21,1,46,58,Kensington,10.22,2019,8,21,0,46,58,Kensington,29.75
2019,8,21,1,46,58,Kensington,10.22,2019,8,21,0,46,58,Kensington,31.110001
2019,8,21,1,46,58,Kensington,10.22,2019,8,21,11,46,58,Kensington,31.530001
2019,8,21,1,46,58,Kensington,10.22,2019,8,21,11,46,58,Kensington,35.799999
2019,8,21,1,46,58,Kensington,10.22,2019,8,21,22,46,58,Kensington,29.700001
2019,8,21,1,46,58,Kensington,10.22,2019,8,21,22,46,58,Kensington,33.77
2019,8,21,1,46,87,Kensington,8.42,2019,8,21,0,46,87,Kensington,30.48
2019,8,21,1,46,87,Kensington,8.42,2019,8,21,0,46,87,Kensington,31.219999
2019,8,21,1,46,87,Kensington,8.42,2019,8,21,11,46,87,Kensington,32.310001
2019,8,21,1,46,87,Kensington,8.42,2019,8,21,11,46,87,Kensington,34.439999
2019,8,21,1,46,87,Kensington,8.42,2019,8,21,22,46,87,Kensington,29.17
2019,8,21,1,46,87,Kensington,8.42,2019,8,21,22,46,87,Kensington,34.48
2019,8,21,6,46,0,Kensington,10.53,2019,8,21,0,46,0,Kensington,29.33
2019,8,21,6,46,0,Kensington,10.53,2019,8,21,0,46,0,Kensington,29.91
2019,8,21,6,46,0,Kensington,10.53,2019,8,21,11,46,0,Kensington,30.440001
2019,8,21,6,46,0,Kensington,10.53,2019,8,21,11,46,0,Kensington,33.880001
2019,8,21,6,46,0,Kensington,10.53,2019,8,21,22,46,0,Kensington,30.370001
2019,8,21,6,46,0,Kensington,10.53,2019,8,21,22,46,0,Kensington,33.84
2019,8,21,7,0,58,Kensington,10.7,2019,8,21,0,0,58,Kensington,27.33
2019,8,21,7,0,58,Kensington,10.7,2019,8,21,0,0,58,Kensington,31.190001
2019,8,21,7,0,58,Kensington,10.7,2019,8,21,11,0,58,Kensington,28.59
2019,8,21,7,0,58,Kensington,10.7,2019,8,21,11,0,58,Kensington,33.599998
2019,8,21,7,0,58,Kensington,10.7,2019,8,21,22,0,58,Kensington,30.549999
2019,8,21,7,0,58,Kensington,10.7,2019,8,21,22,0,58,Kensington,33.389999
2019,8,21,10,0,0,Kensington,6.7,2019,8,21,0,0,0,Kensington,29.68
2019,8,21,10,0,0,Kensington,6.7,2019,8,21,0,0,0,Kensington,31.370001
2019,8,21,10,0,0,Kensington,6.7,2019,8,21,11,0,0,Kensington,28.6
2019,8,21,10,0,0,Kensington,6.7,2019,8,21,11,0,0,Kensington,33.279999
2019,8,21,10,0,0,Kensington,6.7,2019,8,21,22,0,0,Kensington,30.799999
2019,8,21,10,0,0,Kensington,6.7,2019,8,21,22,0,0,Kensington,35.040001
2019,8,21,10,0,29,Kensington,6.44,2019,8,21,0,0,29,Kensington,28.59
2019,8,21,10,0,29,Kensington,6.44,2019,8,21,0,0,29,Kensington,29.42
2019,8,21,10,0,29,Kensington,6.44,2019,8,21,11,0,29,Kensington,28.33
2019,8,21,10,0,29,Kensington,6.44,2019,8,21,11,0,29,Kensington,33.310001
2019,8,21,10,0,29,Kensington,6.44,2019,8,21,22,0,29,Kensington,31.08
2019,8,21,10,0,29,Kensington,6.44,2019,8,21,22,0,29,Kensington,33.349998
2019,8,21,10,0,58,Kensington,5.62,2019,8,21,0,0,58,Kensington,27.33
2019,8,21,10,0,58,Kensington,5.62,2019,8,21,0,0,58,Kensington,31.190001
2019,8,21,10,0,58,Kensington,5.62,2019,8,21,11,0,58,Kensington,28.59
2019,8,21,10,0,58,Kensington,5.62,2019,8,21,11,0,58,Kensington,33.599998
2019,8,21,10,0,58,Kensington,5.62,2019,8,21,22,0,58,Kensington,30.549999
2019,8,21,10,0,58,Kensington,5.62,2019,8,21,22,0,58,Kensington,33.389999
2019,8,21,10,0,87,Kensington,5.13,2019,8,21,0,0,87,Kensington,27.42
2019,8,21,10,0,87,Kensington,5.13,2019,8,21,0,0,87,Kensington,29.75
2019,8,21,10,0,87,Kensington,5.13,2019,8,21,11,0,87,Kensington,27.48
2019,8,21,10,0,87,Kensington,5.13,2019,8,21,11,0,87,Kensington,35.349998
2019,8,21,10,0,87,Kensington,5.13,2019,8,21,22,0,87,Kensington,29.700001
2019,8,21,10,0,87,Kensington,5.13,2019,8,21,22,0,87,Kensington,32.189999
2019,8,21,11,0,0,Kensington,5.37,2019,8,21,0,0,0,Kensington,29.68
2019,8,21,11,0,0,Kensington,5.37,2019,8,21,0,0,0,Kensington,31.370001
2019,8,21,11,0,0,Kensington,5.37,2019,8,21,11,0,0,Kensington,28.6
2019,8,21,11,0,0,Kensington,5.37,2019,8,21,11,0,0,Kensington,33.279999
2019,8,21,11,0,0,Kensington,5.37,2019,8,21,22,0,0,Kensington,30.799999
2019,8,21,11,0,0,Kensington,5.37,2019,8,21,22,0,0,Kensington,35.040001
2019,8,21,11,0,29,Kensington,7.26,2019,8,21,0,0,29,Kensington,28.59
2019,8,21,11,0,29,Kensington,7.26,2019,8,21,0,0,29,Kensington,29.42
2019,8,21,11,0,29,Kensington,7.26,2019,8,21,11,0,29,Kensington,28.33
2019,8,21,11,0,29,Kensington,7.26,2019,8,21,11,0,29,Kensington,33.310001
2019,8,21,11,0,29,Kensington,7.26,2019,8,21,22,0,29,Kensington,31.08
2019,8,21,11,0,29,Kensington,7.26,2019,8,21,22,0,29,Kensington,33.349998
2019,8,21,11,0,58,Kensington,8.19,2019,8,21,0,0,58,Kensington,27.33
2019,8,21,11,0,58,Kensington,8.19,2019,8,21,0,0,58,Kensington,31.190001
2019,8,21,11,0,58,Kensington,8.19,2019,8,21,11,0,58,Kensington,28.59
2019,8,21,11,0,58,Kensington,8.19,2019,8,21,11,0,58,Kensington,33.599998
2019,8,21,11,0,58,Kensington,8.19,2019,8,21,22,0,58,Kensington,30.549999
2019,8,21,11,0,58,Kensington,8.19,2019,8,21,22,0,58,Kensington,33.389999
2019,8,21,11,0,87,Kensington,7.08,2019,8,21,0,0,87,Kensington,27.42
2019,8,21,11,0,87,Kensington,7.08,2019,8,21,0,0,87,Kensington,29.75
2019,8,21,11,0,87,Kensington,7.08,2019,8,21,11,0,87,Kensington,27.48
2019,8,21,11,0,87,Kensington,7.08,2019,8,21,11,0,87,Kensington,35.349998
2019,8,21,11,0,87,Kensington,7.08,2019,8,21,22,0,87,Kensington,29.700001
2019,8,21,11,0,87,Kensington,7.08,2019,8,21,22,0,87,Kensington,32.189999
2019,8,21,11,46,0,Kensington,8.04,2019,8,21,0,46,0,Kensington,29.33
2019,8,21,11,46,0,Kensington,8.04,2019,8,21,0,46,0,Kensington,29.91
2019,8,21,11,46,0,Kensington,8.04,2019,8,21,11,46,0,Kensington,30.440001
2019,8,21,11,46,0,Kensington,8.04,2019,8,21,11,46,0,Kensington,33.880001
2019,8,21,11,46,0,Kensington,8.04,2019,8,21,22,46,0,Kensington,30.370001
2019,8,21,11,46,0,Kensington,8.04,2019,8,21,22,46,0,Kensington,33.84
2019,8,21,11,46,29,Kensington,9.28,2019,8,21,0,46,29,Kensington,30.309999
2019,8,21,11,46,29,Kensington,9.28,2019,8,21,0,46,29,Kensington,31.040001
2019,8,21,11,46,29,Kensington,9.28,2019,8,21,11,46,29,Kensington,30.799999
2019,8,21,11,46,29,Kensington,9.28,2019,8,21,11,46,29,Kensington,34.310001
2019,8,21,11,46,29,Kensington,9.28,2019,8,21,22,46,29,Kensington,29.459999
2019,8,21,11,46,29,Kensington,9.28,2019,8,21,22,46,29,Kensington,34.439999
2019,8,21,11,46,58,Kensington,7.95,2019,8,21,0,46,58,Kensington,29.75
2019,8,21,11,46,58,Kensington,7.95,2019,8,21,0,46,58,Kensington,31.110001
2019,8,21,11,46,58,Kensington,7.95,2019,8,21,11,46,58,Kensington,31.530001
2019,8,21,11,46,58,Kensington,7.95,2019,8,21,11,46,58,Kensington,35.799999
2019,8,21,11,46,58,Kensington,7.95,2019,8,21,22,46,58,Kensington,29.700001
2019,8,21,11,46,58,Kensington,7.95,2019,8,21,22,46,58,Kensington,33.77
2019,8,21,11,46,87,Kensington,8.1,2019,8,21,0,46,87,Kensington,30.48
2019,8,21,11,46,87,Kensington,8.1,2019,8,21,0,46,87,Kensington,31.219999
2019,8,21,11,46,87,Kensington,8.1,2019,8,21,11,46,87,Kensington,32.310001
2019,8,21,11,46,87,Kensington,8.1,2019,8,21,11,46,87,Kensington,34.439999
2019,8,21,11,46,87,Kensington,8.1,2019,8,21,22,46,87,Kensington,29.17
2019,8,21,11,46,87,Kensington,8.1,2019,8,21,22,46,87,Kensington,34.48
2019,8,21,13,0,58,Kensington,9.86,2019,8,21,0,0,58,Kensington,27.33
2019,8,21,13,0,58,Kensington,9.86,2019,8,21,0,0,58,Kensington,31.190001
2019,8,21,13,0,58,Kensington,9.86,2019,8,21,11,0,58,Kensington,28.59
2019,8,21,13,0,58,Kensington,9.86,2019,8,21,11,0,58,Kensington,33.599998
2019,8,21,13,0,58,Kensington,9.86,2019,8,21,22,0,58,Kensington,30.549999
2019,8,21,13,0,58,Kensington,9.86,2019,8,21,22,0,58,Kensington,33.389999
2019,8,21,13,0,87,Kensington,11.84,2019,8,21,0,0,87,Kensington,27.42
2019,8,21,13,0,87,Kensington,11.84,2019,8,21,0,0,87,Kensington,29.75
2019,8,21,13,0,87,Kensington,11.84,2019,8,21,11,0,87,Kensington,27.48
2019,8,21,13,0,87,Kensington,11.84,2019,8,21,11,0,87,Kensington,35.349998
2019,8,21,13,0,87,Kensington,11.84,2019,8,21,22,0,87,Kensington,29.700001
2019,8,21,13,0,87,Kensington,11.84,2019,8,21,22,0,87,Kensington,32.189999
2019,8,21,16,0,87,Kensington,7.91,2019,8,21,0,0,87,Kensington,27.42
2019,8,21,16,0,87,Kensington,7.91,2019,8,21,0,0,87,Kensington,29.75
2019,8,21,16,0,87,Kensington,7.91,2019,8,21,11,0,87,Kensington,27.48
2019,8,21,16,0,87,Kensington,7.91,2019,8,21,11,0,87,Kensington,35.349998
2019,8,21,16,0,87,Kensington,7.91,2019,8,21,22,0,87,Kensington,29.700001
2019,8,21,16,0,87,Kensington,7.91,2019,8,21,22,0,87,Kensington,32.189999
2019,8,21,20,0,87,Kensington,11.8,2019,8,21,0,0,87,Kensington,27.42
2019,8,21,20,0,87,Kensington,11.8,2019,8,21,0,0,87,Kensington,29.75
2019,8,21,20,0,87,Kensington,11.8,2019,8,21,11,0,87,Kensington,27.48
2019,8,21,20,0,87,Kensington,11.8,2019,8,21,11,0,87,Kensington,35.349998
2019,8,21,20,0,87,Kensington,11.8,2019,8,21,22,0,87,Kensington,29.700001
2019,8,21,20,0,87,Kensington,11.8,2019,8,21,22,0,87,Kensington,32.189999
2019,8,21,22,0,0,Kensington,5.35,2019,8,21,0,0,0,Kensington,29.68
2019,8,21,22,0,0,Kensington,5.35,2019,8,21,0,0,0,Kensington,31.370001
2019,8,21,22,0,0,Kensington,5.35,2019,8,21,11,0,0,Kensington,28.6
2019,8,21,22,0,0,Kensington,5.35,2019,8,21,11,0,0,Kensington,33.279999
2019,8,21,22,0,0,Kensington,5.35,2019,8,21,22,0,0,Kensington,30.799999
2019,8,21,22,0,0,Kensington,5.35,2019,8,21,22,0,0,Kensington,35.040001
2019,8,21,22,0,29,Kensington,4.57,2019,8,21,0,0,29,Kensington,28.59
2019,8,21,22,0,29,Kensington,4.57,2019,8,21,0,0,29,Kensington,29.42
2019,8,21,22,0,29,Kensington,4.57,2019,8,21,11,0,29,Kensington,28.33
2019,8,21,22,0,29,Kensington,4.57,2019,8,21,11,0,29,Kensington,33.310001
2019,8,21,22,0,29,Kensington,4.57,2019,8,21,22,0,29,Kensington,31.08
2019,8,21,22,0,29,Kensington,4.57,2019,8,21,22,0,29,Kensington,33.349998
2019,8,21,22,0,58,Kensington,4.1,2019,8,21,0,0,58,Kensington,27.33
2019,8,21,22,0,58,Kensington,4.1,2019,8,21,0,0,58,Kensington,31.190001
2019,8,21,22,0,58,Kensington,4.1,2019,8,21,11,0,58,Kensington,28.59
2019,8,21,22,0,58,Kensington,4.1,2019,8,21,11,0,58,Kensington,33.599998
2019,8,21,22,0,58,Kensington,4.1,2019,8,21,22,0,58,Kensington,30.549999
2019,8,21,22,0,58,Kensington,4.1,2019,8,21,22,0,58,Kensington,33.389999
2019,8,21,22,0,87,Kensington,4.35,2019,8,21,0,0,87,Kensington,27.42
2019,8,21,22,0,87,Kensington,4.35,2019,8,21,0,0,87,Kensington,29.75
2019,8,21,22,0,87,Kensington,4.35,2019,8,21,11,0,87,Kensington,27.48
2019,8,21,22,0,87,Kensington,4.35,2019,8,21,11,0,87,Kensington,35.349998
2019,8,21,22,0,87,Kensington,4.35,2019,8,21,22,0,87,Kensington,29.700001
2019,8,21,22,0,87,Kensington,4.35,2019,8,21,22,0,87,Kensington,32.189999
2019,8,21,22,46,0,Kensington,6.19,2019,8,21,0,46,0,Kensington,29.33
2019,8,21,22,46,0,Kensington,6.19,2019,8,21,0,46,0,Kensington,29.91
2019,8,21,22,46,0,Kensington,6.19,2019,8,21,11,46,0,Kensington,30.440001
2019,8,21,22,46,0,Kensington,6.19,2019,8,21,11,46,0,Kensington,33.880001
2019,8,21,22,46,0,Kensington,6.19,2019,8,21,22,46,0,Kensington,30.370001
2019,8,21,22,46,0,Kensington,6.19,2019,8,21,22,46,0,Kensington,33.84
2019,8,21,22,46,29,Kensington,7.53,2019,8,21,0,46,29,Kensington,30.309999
2019,8,21,22,46,29,Kensington,7.53,2019,8,21,0,46,29,Kensington,31.040001
2019,8,21,22,46,29,Kensington,7.53,2019,8,21,11,46,29,Kensington,30.799999
2019,8,21,22,46,29,Kensington,7.53,2019,8,21,11,46,29,Kensington,34.310001
2019,8,21,22,46,29,Kensington,7.53,2019,8,21,22,46,29,Kensington,29.459999
2019,8,21,22,46,29,Kensington,7.53,2019,8,21,22,46,29,Kensington,34.439999
2019,8,21,22,46,58,Kensington,8.5,2019,8,21,0,46,58,Kensington,29.75
2019,8,21,22,46,58,Kensington,8.5,2019,8,21,0,46,58,Kensington,31.110001
2019,8,21,22,46,58,Kensington,8.5,2019,8,21,11,46,58,Kensington,31.530001
2019,8,21,22,46,58,Kensington,8.5,2019,8,21,11,46,58,Kensington,35.799999
2019,8,21,22,46,58,Kensington,8.5,2019,8,21,22,46,58,Kensington,29.700001
2019,8,21,22,46,58,Kensington,8.5,2019,8,21,22,46,58,Kensington,33.77
2019,8,21,22,46,87,Kensington,10.46,2019,8,21,0,46,87,Kensington,30.48
2019,8,21,22,46,87,Kensington,10.46,2019,8,21,0,46,87,Kensington,31.219999
2019,8,21,22,46,87,Kensington,10.46,2019,8,21,11,46,87,Kensington,32.310001
2019,8,21,22,46,87,Kensington,10.46,2019,8,21,11,46,87,Kensington,34.439999
2019,8,21,22,46,87,Kensington,10.46,2019,8,21,22,46,87,Kensington,29.17
2019,8,21,22,46,87,Kensington,10.46,2019,8,21,22,46,87,Kensington,34.48
2019,8,26,0,0,0,Kensington,33.900002,2019,8,26,0,0,0,Kensington,20.59
2019,8,26,0,0,0,Kensington,33.900002,2019,8,26,0,0,0,Kensington,37.150002
2019,8,26,0,0,0,Kensington,33.900002,2019,8,26,11,0,0,Kensington,17.549999
2019,8,26,0,0,0,Kensington,33.900002,2019,8,26,11,0,0,Kensington,38.860001
2019,8,26,0,0,0,Kensington,33.900002,2019,8,26,22,0,0,Kensington,18.709999
2019,8,26,0,0,0,Kensington,33.900002,2019,8,26,22,0,0,Kensington,36.77
2019,8,26,0,0,29,Kensington,35.189999,2019,8,26,0,0,29,Kensington,21.4
2019,8,26,0,0,29,Kensington,35.189999,2019,8,26,0,0,29,Kensington,36.709999
2019,8,26,0,0,29,Kensington,35.189999,2019,8,26,11,0,29,Kensington,16.66
2019,8,26,0,0,29,Kensington,35.189999,2019,8,26,11,0,29,Kensington,37.040001
2019,8,26,0,0,29,Kensington,35.189999,2019,8,26,22,0,29,Kensington,19.17
2019,8,26,0,0,29,Kensington,35.189999,2019,8,26,22,0,29,Kensington,36.150002
2019,8,26,0,0,58,Kensington,35.950001,2019,8,26,0,0,58,Kensington,19.879999
2019,8,26,0,0,58,Kensington,35.950001,2019,8,26,0,0,58,Kensington,37.700001
2019,8,26,0,0,58,Kensington,35.950001,2019,8,26,11,0,58,Kensington,18.309999
2019,8,26,0,0,58,Kensington,35.950001,2019,8,26,11,0,58,Kensington,38.970001
2019,8,26,0,0,58,Kensington,35.950001,2019,8,26,22,0,58,Kensington,17.280001
2019,8,26,0,0,58,Kensington,35.950001,2019,8,26,22,0,58,Kensington,37.77
2019,8,26,0,0,87,Kensington,34.93,2019,8,26,0,0,87,Kensington,21.02
2019,8,26,0,0,87,Kensington,34.93,2019,8,26,0,0,87,Kensington,38.349998
2019,8,26,0,0,87,Kensington,34.93,2019,8,26,11,0,87,Kensington,19.9
2019,8,26,0,0,87,Kensington,34.93,2019,8,26,11,0,87,Kensington,37.349998
2019,8,26,0,0,87,Kensington,34.93,2019,8,26,22,0,87,Kensington,17.84
2019,8,26,0,0,87,Kensington,34.93,2019,8,26,22,0,87,Kensington,36.880001
2019,8,26,0,0,87,Kensington,34.93,2019,8,26,33,0,87,Kensington,11.97
2019,8,26,0,0,87,Kensington,34.93,2019,8,26,33,0,87,Kensington,26.459999
2019,8,26,0,46,0,Kensington,36.080002,2019,8,26,0,46,0,Kensington,18.950001
2019,8,26,0,46,0,Kensington,36.080002,2019,8,26,0,46,0,Kensington,37.419998
2019,8,26,0,46,0,Kensington,36.080002,2019,8,26,11,46,0,Kensington,18.02
2019,8,26,0,46,0,Kensington,36.080002,2019,8,26,11,46,0,Kensington,35.169998
2019,8,26,0,46,0,Kensington,36.080002,2019,8,26,22,46,0,Kensington,15.06
2019,8,26,0,46,0,Kensington,36.080002,2019,8,26,22,46,0,Kensington,34.549999
2019,8,26,0,46,29,Kensington,36.279999,2019,8,26,0,46,29,Kensington,20.57
2019,8,26,0,46,29,Kensington,36.279999,2019,8,26,0,46,29,Kensington,38.220001
2019,8,26,0,46,29,Kensington,36.279999,2019,8,26,11,46,29,Kensington,19.969999
2019,8,26,0,46,29,Kensington,36.279999,2019,8,26,11,46,29,Kensington,34.299999
2019,8,26,0,46,29,Kensington,36.279999,2019,8,26,22,46,29,Kensington,13.48
2019,8,26,0,46,29,Kensington,36.279999,2019,8,26,22,46,29,Kensington,33.619999
2019,8,26,0,46,58,Kensington,37.240002,2019,8,26,0,46,58,Kensington,18.57
2019,8,26,0,46,58,Kensington,37.240002,2019,8,26,0,46,58,Kensington,37.310001
2019,8,26,0,46,58,Kensington,37.240002,2019,8,26,11,46,58,Kensington,21.040001
2019,8,26,0,46,58,Kensington,37.240002,2019,8,26,11,46,58,Kensington,33.0
2019,8,26,0,46,58,Kensington,37.240002,2019,8,26,22,46,58,Kensington,14.33
2019,8,26,0,46,58,Kensington,37.240002,2019,8,26,22,46,58,Kensington,32.02
2019,8,26,0,46,87,Kensington,37.299999,2019,8,26,0,46,87,Kensington,20.0
2019,8,26,0,46,87,Kensington,37.299999,2019,8,26,0,46,87,Kensington,39.189999
2019,8,26,0,46,87,Kensington,37.299999,2019,8,26,11,46,87,Kensington,20.0
2019,8,26,0,46,87,Kensington,37.299999,2019,8,26,11,46,87,Kensington,32.189999
2019,8,26,0,46,87,Kensington,37.299999,2019,8,26,22,46,87,Kensington,14.06
2019,8,26,0,46,87,Kensington,37.299999,2019,8,26,22,46,87,Kensington,33.389999
2019,8,26,1,0,0,Kensington,38.02,2019,8,26,0,0,0,Kensington,20.59
2019,8,26,1,0,0,Kensington,38.02,2019,8,26,0,0,0,Kensington,37.150002
2019,8,26,1,0,0,Kensington,38.02,2019,8,26,11,0,0,Kensington,17.549999
2019,8,26,1,0,0,Kensington,38.02,2019,8,26,11,0,0,Kensington,38.860001
2019,8,26,1,0,0,Kensington,38.02,2019,8,26,22,0,0,Kensington,18.709999
2019,8,26,1,0,0,Kensington,38.02,2019,8,26,22,0,0,Kensington,36.77
2019,8,26,1,0,29,Kensington,36.299999,2019,8,26,0,0,29,Kensington,21.4
2019,8,26,1,0,29,Kensington,36.299999,2019,8,26,0,0,29,Kensington,36.709999
2019,8,26,1,0,29,Kensington,36.299999,2019,8,26,11,0,29,Kensington,16.66
2019,8,26,1,0,29,Kensington,36.299999,2019,8,26,11,0,29,Kensington,37.040001
2019,8,26,1,0,29,Kensington,36.299999,2019,8,26,22,0,29,Kensington,19.17
2019,8,26,1,0,29,Kensington,36.299999,2019,8,26,22,0,29,Kensington,36.150002
2019,8,26,1,0,58,Kensington,35.73,2019,8,26,0,0,58,Kensington,19.879999
2019,8,26,1,0,58,Kensington,35.73,2019,8,26,0,0,58,Kensington,37.700001
2019,8,26,1,0,58,Kensington,35.73,2019,8,26,11,0,58,Kensington,18.309999
2019,8,26,1,0,58,Kensington,35.73,2019,8,26,11,0,58,Kensington,38.970001
2019,8,26,1,0,58,Kensington,35.73,2019,8,26,22,0,58,Kensington,17.280001
2019,8,26,1,0,58,Kensington,35.73,2019,8,26,22,0,58,Kensington,37.77
2019,8,26,1,0,87,Kensington,35.110001,2019,8,26,0,0,87,Kensington,21.02
2019,8,26,1,0,87,Kensington,35.110001,2019,8,26,0,0,87,Kensington,38.349998
2019,8,26,1,0,87,Kensington,35.110001,2019,8,26,11,0,87,Kensington,19.9
2019,8,26,1,0,87,Kensington,35.110001,2019,8,26,11,0,87,Kensington,37.349998
2019,8,26,1,0,87,Kensington,35.110001,2019,8,26,22,0,87,Kensington,17.84
2019,8,26,1,0,87,Kensington,35.110001,2019,8,26,22,0,87,Kensington,36.880001
2019,8,26,1,0,87,Kensington,35.110001,2019,8,26,33,0,87,Kensington,11.97
2019,8,26,1,0,87,Kensington,35.110001,2019,8,26,33,0,87,Kensington,26.459999
2019,8,26,1,46,0,Kensington,34.639999,2019,8,26,0,46,0,Kensington,18.950001
2019,8,26,1,46,0,Kensington,34.639999,2019,8,26,0,46,0,Kensington,37.419998
2019,8,26,1,46,0,Kensington,34.639999,2019,8,26,11,46,0,Kensington,18.02
2019,8,26,1,46,0,Kensington,34.639999,2019,8,26,11,46,0,Kensington,35.169998
2019,8,26,1,46,0,Kensington,34.639999,2019,8,26,22,46,0,Kensington,15.06
2019,8,26,1,46,0,Kensington,34.639999,2019,8,26,22,46,0,Kensington,34.549999
2019,8,26,1,46,29,Kensington,35.48,2019,8,26,0,46,29,Kensington,20.57
2019,8,26,1,46,29,Kensington,35.48,2019,8,26,0,46,29,Kensington,38.220001
2019,8,26,1,46,29,Kensington,35.48,2019,8,26,11,46,29,Kensington,19.969999
2019,8,26,1,46,29,Kensington,35.48,2019,8,26,11,46,29,Kensington,34.299999
2019,8,26,1,46,29,Kensington,35.48,2019,8,26,22,46,29,Kensington,13.48
2019,8,26,1,46,29,Kensington,35.48,2019,8,26,22,46,29,Kensington,33.619999
2019,8,26,1,46,58,Kensington,36.369999,2019,8,26,0,46,58,Kensington,18.57
2019,8,26,1,46,58,Kensington,36.369999,2019,8,26,0,46,58,Kensington,37.310001
2019,8,26,1,46,58,Kensington,36.369999,2019,8,26,11,46,58,Kensington,21.040001
2019,8,26,1,46,58,Kensington,36.369999,2019,8,26,11,46,58,Kensington,33.0
2019,8,26,1,46,58,Kensington,36.369999,2019,8,26,22,46,58,Kensington,14.33
2019,8,26,1,46,58,Kensington,36.369999,2019,8,26,22,46,58,Kensington,32.02
