35	13549	94
9	27743	62
25	21590	64
9	1538	29
16	32212	83
13	23409	5
37	22662	80
20	32759	35
0	10089	2
2	31620	74
26	27964	73
31	30943	73
34	3445	72
29	15827	48
24	3281	5
37	27285	55
30	22832	39
23	12312	0
3	13239	92
29	17683	48
27	18795	14
32	28639	29
8	1479	77
30	3954	7
20	2043	23
12	14377	60
32	11983	47
6	18720	97
22	14439	1
36	25924	47
37	19035	83
36	1890	35
6	11221	98
0	2792	22
27	24258	10
11	2829	68
25	26162	34
3	30870	92
2	14196	60
9	19072	30
11	24736	39
14	18477	43
9	10882	95
9	11237	21
36	13604	5
1	21197	10
5	5485	13
29	27560	42
33	8079	23
22	10224	60
2	7475	30
23	27446	60
8	32684	18
32	25286	85
9	32151	59
33	25594	87
38	18604	0
28	31184	6
4	29616	5
26	14996	6
28	2510	94
21	25791	100
29	4020	24
28	28251	31
31	31825	37
13	13454	7
30	31238	53
19	24853	46
7	17054	82
10	31197	68
13	30589	97
16	29429	61
19	17585	25
7	5520	46
7	14581	82
6	11989	19
3	21960	50
12	20392	78
23	16923	67
20	692	21
30	3919	64
32	20576	28
6	29556	20
4	16498	84
38	3338	57
5	22411	52
37	943	15
34	25290	14
1	30339	81
36	20012	13
33	29740	60
23	21135	83
33	437	16
17	3671	36
23	19659	98
8	10282	30
6	23290	96
18	32071	8
25	11001	83
10	9555	23
19	7730	35
3	21439	35
8	28664	9
8	25358	58
7	19764	79
13	12452	91
18	6766	79
16	28649	75
37	28537	67
32	20955	87
6	5937	53
34	23155	100
6	18182	41
13	3936	90
38	5456	62
34	25599	44
5	18074	2
24	29863	13
36	10597	93
7	22426	45
4	13592	77
29	5175	31
16	19481	28
28	16713	93
30	10806	41
10	29059	71
26	32759	96
6	391	73
36	20583	73
37	7435	12
27	10869	65
23	30973	16
36	6149	71
38	24243	55
17	27711	82
34	18563	35
7	18370	72
7	2658	96
35	1221	62
39	24919	0
11	5712	10
35	23263	54
34	3336	26
32	24988	6
25	14670	83
28	28391	52
25	5537	60
4	30997	62
23	5494	60
25	17554	96
22	29714	16
34	21026	61
8	31748	25
31	20199	3
2	19280	17
10	15098	61
10	8553	59
22	444	35
5	7055	48
9	2858	79
9	14640	93
6	28627	95
22	25936	100
34	333	70
11	25391	71
11	22322	11
2	11176	67
29	5388	96
5	22002	37
7	14274	3
19	25042	25
33	31065	80
12	29284	81
38	20523	42
27	4088	78
12	19175	96
38	11455	87
30	7406	37
9	15165	77
7	9964	36
33	30389	86
8	13763	20
28	23821	94
3	9754	77
36	5854	21
25	9524	62
22	30120	36
8	30682	60
14	6500	13
22	5754	37
10	1516	96
6	6602	61
21	17901	24
7	30102	23
1	31843	45
28	26489	61
24	18121	6
26	23987	61
10	24972	14
33	32353	69
22	27996	34
11	29115	17
25	20333	51
24	12837	40
24	16333	4
1	31544	18
17	88	69
17	3340	26
21	15343	18
11	27500	94
13	253	10
13	6332	80
14	31599	14
12	6834	11
12	20912	41
9	27450	90
9	9535	17
5	25111	91
11	763	11
6	13345	32
10	22593	80
2	27444	77
16	6502	17
39	17953	99
6	31543	20
31	21070	24
28	17541	62
20	22715	37
18	7658	31
18	30383	93
17	13635	81
22	32315	63
21	22425	77
4	5446	20
4	8045	40
4	2549	27
9	20132	9
36	2429	85
13	12930	40
12	25283	68
39	21880	48
27	20570	36
29	5560	29
37	32189	33
4	18621	61
15	10713	13
39	13137	62
4	32058	79
23	6846	36
17	29831	72
11	24351	59
12	12295	79
21	14360	73
33	8034	15
31	9301	75
27	27879	67
15	12709	34
21	19952	62
23	18064	15
10	1610	6
18	22443	91
21	2718	78
23	16933	9
29	21072	95
23	12864	40
9	9050	63
22	22444	35
19	768	98
21	768	50
6	3187	92
29	28364	59
31	19140	41
4	15346	69
38	26031	10
17	23624	50
15	2344	70
19	6070	55
39	32174	45
30	22345	92
4	31699	13
5	16115	71
22	28541	27
13	10733	39
11	12229	2
39	9983	52
5	13950	59
31	26897	84
11	11986	17
30	5584	90
18	21622	45
26	16218	72
39	9566	34
39	30498	19
25	26103	58
20	6025	19
21	31833	75
7	28393	80
28	16624	69
38	12800	74
31	9086	100
28	21753	83
32	31121	92
27	29071	73
1	1991	34
11	1523	79
36	26980	12
25	27523	79
28	29235	77
12	13682	40
37	5289	60
39	1776	37
2	19131	87
20	11638	72
20	2545	23
8	14141	77
34	31633	51
2	10000	16
4	6141	40
16	7665	66
29	28827	85
28	10319	25
30	30168	76
37	8125	33
10	28463	31
10	4969	92
39	14643	55
24	14537	3
6	16911	23
27	21293	39
27	14080	85
4	7234	7
15	30118	52
7	20648	44
35	10832	16
37	27427	40
19	8324	24
13	7701	56
4	15729	25
5	3650	80
3	29719	15
39	778	17
1	20803	47
20	32670	72
5	4524	30
27	21984	4
19	7898	76
38	3815	95
1	24485	14
11	20066	41
23	3930	2
2	27982	44
35	23290	96
16	15802	34
33	26126	14
24	3215	72
27	8437	36
18	22424	70
23	6345	36
19	7483	31
17	11560	39
3	30883	48
7	29313	59
24	14409	33
20	1970	31
37	5668	18
5	23592	15
13	32735	71
27	24499	31
10	17135	81
39	26573	99
5	17245	79
36	19981	32
19	30101	14
35	31219	54
27	29355	7
13	15452	55
3	31688	45
35	11569	1
30	27843	65
17	11319	58
29	18190	7
38	19467	86
29	30080	78
21	23207	43
18	32425	83
10	32014	89
35	24232	8
18	31720	77
24	709	100
24	32050	17
21	12344	55
21	2910	1
24	19683	91
0	1131	77
34	23535	97
5	27609	62
32	22917	15
38	12432	71
10	18461	31
35	21517	82
1	1818	90
13	4721	96
10	15788	33
8	17227	48
17	5675	3
10	14642	64
38	1390	39
19	31365	8
11	14022	87
27	22509	87
32	16552	17
17	13697	18
21	20267	19
17	24968	17
1	18655	62
34	8283	16
12	26549	51
2	14035	9
15	8930	9
0	17728	95
4	26634	84
3	17125	62
22	20760	97
10	28264	70
2	4486	22
38	8631	50
26	4362	58
18	14419	36
21	25315	47
8	11521	0
27	20531	68
19	20552	65
34	20781	5
38	2900	6
34	25606	75
30	6923	27
8	485	40
15	7544	20
28	20800	70
38	16349	61
20	29299	36
4	26119	44
20	11888	74
17	21433	91
22	14545	86
7	18250	74
7	28099	52
10	8396	24
11	18805	74
2	13139	0
10	6676	43
36	17973	48
37	28286	96
33	10843	69
14	21298	58
17	11261	83
0	23586	56
1	9053	91
8	5491	54
19	1881	7
30	3671	5
33	15090	39
34	6266	7
33	27422	39
14	23488	93
17	17519	45
6	20805	67
6	8324	8
9	27098	82
26	6460	90
13	25465	42
6	17438	34
38	28262	68
6	17015	67
3	3569	13
18	25369	71
30	27161	38
25	22729	80
37	24195	93
29	5300	85
34	18561	72
32	13959	100
6	14613	83
39	19455	97
11	4410	54
16	22539	52
22	32224	65
9	24023	75
3	5714	18
8	1620	94
36	23298	51
25	30497	74
3	19448	31
11	10204	0
14	5450	60
31	32581	86
5	13675	43
24	21433	40
39	21567	78
9	8941	72
19	4898	66
27	759	53
25	15729	24
4	767	17
8	15927	74
9	31796	50
3	27396	64
11	17368	29
21	23833	70
8	21884	93
28	2425	43
4	30921	12
31	23922	54
20	10342	24
25	10430	59
0	10198	45
0	24405	71
25	21614	48
4	3192	70
18	25005	0
26	32171	50
4	27541	78
6	1935	7
11	10724	48
12	8159	45
36	9527	0
7	12027	1
5	11127	92
30	16583	6
17	29483	30
35	28621	47
38	30080	72
31	22229	66
10	5408	85
8	21632	52
30	15416	33
18	18815	87
29	17974	24
5	1408	54
28	23085	21
21	8171	84
1	24796	31
29	20731	99
30	3525	84
2	21727	10
8	5352	6
29	17895	95
31	12018	82
17	31719	37
35	3068	55
10	11859	4
36	22839	9
38	9159	5
21	6167	20
6	29938	67
33	17882	0
0	8738	13
20	18554	48
21	16868	79
33	21098	10
18	13419	3
21	189	97
36	23239	91
5	28532	7
21	8716	47
7	28208	92
10	4605	98
39	29569	87
13	19413	83
25	30583	68
33	20799	30
6	3666	20
19	21671	0
39	608	50
14	2914	81
27	22622	45
12	20320	32
18	11271	4
32	8552	57
4	14988	87
9	7688	93
16	20268	3
38	1737	71
8	10797	20
7	28221	66
3	29907	34
29	12546	51
12	30012	63
31	32476	85
5	2845	41
16	7774	88
37	6872	22
8	6896	9
12	32358	74
24	4	42
7	27649	36
28	30174	23
1	4255	29
7	21313	59
20	28818	34
9	21713	93
23	2796	65
0	30231	15
32	19582	69
10	12644	65
17	9601	49
33	773	78
19	8526	76
13	16782	40
36	16825	44
12	24	88
16	10202	38
38	4305	12
38	21111	29
10	11570	63
13	32327	99
36	5797	58
38	3777	80
25	32152	9
11	26176	21
34	30242	42
29	19097	39
8	2242	79
32	28536	66
17	21229	29
21	4638	81
1	32350	23
18	19039	87
21	26468	31
1	25316	13
7	27045	48
39	16163	96
14	18444	93
5	8080	86
24	20449	47
34	1257	45
15	58	54
30	6582	90
37	30270	74
31	30028	38
12	29696	9
20	19958	21
31	23248	4
18	22550	1
8	13145	7
38	11860	60
37	11493	89
4	17213	33
5	10904	76
21	5848	67
4	20620	13
38	19232	10
17	23566	31
22	18534	36
37	14694	42
11	32514	37
29	3834	12
10	1503	34
6	10411	17
17	28102	76
23	8117	56
39	12151	39
18	6782	22
7	12012	74
2	23837	55
11	30808	84
11	28277	10
12	11211	51
29	8001	98
7	4728	100
1	5987	6
7	9488	43
34	846	74
2	27831	1
19	24169	53
2	12406	17
32	30905	37
0	24380	69
30	1339	23
4	10951	96
20	2989	100
2	25104	47
20	21430	76
6	23058	92
11	6327	17
22	10747	75
16	23714	34
29	15406	24
35	21935	76
25	18334	47
23	1476	65
17	15726	94
27	23529	75
27	9425	3
8	7975	57
37	21413	7
16	8092	39
11	31807	95
23	5547	8
15	14684	51
34	146	13
36	10047	21
7	3278	9
1	17746	100
22	24592	50
8	24052	64
31	27576	57
17	6708	9
38	26632	41
27	17831	78
39	10637	92
37	10909	36
14	28540	85
27	26979	58
19	25838	1
18	19792	71
17	10293	5
6	30929	87
31	4816	95
38	23988	51
11	421	22
3	26966	90
36	20609	42
28	9359	32
24	27928	45
12	21866	97
26	9463	47
31	1286	28
6	28449	34
20	13883	54
6	15706	60
34	10708	95
30	10820	46
29	21378	90
38	28884	27
7	11978	91
1	20191	43
13	1444	82
27	6040	1
22	647	50
25	7262	92
9	9740	43
15	305	32
7	31863	11
6	24478	93
9	18886	60
0	5643	12
2	25361	15
18	6817	89
29	8799	96
35	28742	42
7	24140	24
15	16755	43
16	8445	43
37	30650	83
25	4705	38
7	14427	70
36	14265	9
6	19781	27
15	24263	35
36	32581	41
13	21828	37
23	4444	75
14	32108	61
2	13935	98
26	30393	88
14	20944	41
32	32304	44
11	26706	41
16	27583	13
31	10976	83
25	23206	9
18	17619	25
24	10467	83
14	26495	6
35	7694	31
25	14762	64
28	17460	28
26	11495	32
15	23948	47
39	5138	12
13	30750	43
21	32093	66
6	31918	27
12	6065	54
7	18571	85
2	7750	25
8	31261	79
16	14025	91
25	9783	15
5	11626	45
5	16545	19
20	22431	60
23	11347	18
1	29063	92
9	14426	77
22	21291	40
18	21598	30
7	12825	58
29	5180	2
27	6402	46
2	15423	16
27	8807	23
10	6091	32
24	9344	45
9	23205	92
4	11217	59
8	20760	58
10	12088	19
27	15778	62
3	9048	74
16	763	5
15	19616	42
20	12166	47
11	13933	91
5	15250	83
13	23288	28
26	24057	35
27	6910	67
10	21241	63
26	30074	28
28	24412	46
16	20158	41
39	20042	11
3	21448	33
10	12896	65
38	29108	54
37	25303	23
1	17041	48
30	5094	98
33	2054	11
4	5542	66
9	8581	17
27	18201	58
23	12038	26
34	13101	64
20	4732	43
36	11210	80
33	4477	57
30	6990	17
15	17889	50
31	16139	17
26	10039	55
29	7573	31
27	4195	5
35	25102	74
7	3022	99
28	25008	36
8	13790	69
7	831	99
16	30906	94
14	6190	14
5	5511	62
13	1439	79
22	11929	67
7	28540	49
3	9047	34
30	610	92
29	22971	9
2	2332	57
20	23225	76
38	16588	99
12	15857	100
15	27430	39
22	5750	72
27	72	19
19	13717	74
0	10756	52
13	31199	64
9	28873	83
13	20444	51
6	18025	44
0	22332	95
25	30053	34
15	6747	64
39	31634	66
3	16244	96
10	3375	82
39	25048	21
2	31168	83
29	9982	33
7	32340	59
33	30290	40
36	18677	17
26	19463	98
20	8056	73
6	15955	57
21	20461	79
20	18916	32
18	23378	5
14	9588	7
30	15199	76
6	1465	82
34	19078	95
0	12848	16
38	16757	37
18	24682	54
25	32706	65
32	20204	8
37	32136	58
36	22978	85
24	25115	50
0	4678	15
39	24608	39
22	4321	72
23	12712	76
10	4766	55
28	28458	69
22	19946	13
33	4704	31
37	4322	1
31	21115	84
21	237	81
18	14640	46
6	1694	55
5	26756	13
25	25106	74
0	5984	46
2	25411	69
7	24407	25
6	7943	86
32	8231	72
9	1206	100
35	3546	83
16	16811	94
10	1164	92
5	14107	25
15	2377	84
20	15355	19
14	383	26
36	18403	31
0	13041	4
33	17723	18
32	7223	10
18	30739	92
17	14890	39
17	29801	2
33	26830	63
19	22998	23
38	20117	54
28	17374	36
8	14106	75
8	25926	65
35	32407	39
31	27205	10
0	16845	25
39	20598	35
8	32277	46
33	13505	78
10	15311	49
17	30402	43
23	20848	27
0	20057	77
6	22490	23
6	23386	86
9	6339	6
2	8358	41
37	9815	88
12	4876	100
29	30555	53
37	14784	85
35	25976	94
8	8529	89
33	21367	12
3	25445	16
34	8086	98
12	5275	16
5	27201	7
24	22378	78
33	13260	99
26	28125	84
29	29707	97
7	15719	78
14	9428	13
8	8026	16
7	21709	42
5	23965	9
33	18976	35
13	11953	79
29	5343	16
11	13611	92
3	16188	53
2	17960	100
13	7666	38
18	22385	62
5	11619	19
13	16696	67
14	30804	11
19	18627	91
21	19295	29
3	90	21
5	1124	85
5	15953	77
30	12197	93
5	4112	18
16	27730	20
34	28501	32
38	20656	34
36	28469	27
26	18972	97
12	25471	46
5	20380	43
39	137	11
8	15812	16
4	27293	13
20	26887	94
37	29559	31
10	28630	50
20	10638	48
20	10276	82
14	12328	76
13	15385	99
7	26728	17
24	14368	35
15	4813	72
31	148	12
13	3559	38
13	28601	89
15	552	49
20	19652	42
35	29720	1
8	29467	65
3	11612	71
9	27930	85
35	583	97
7	2045	53
25	31990	76
38	3771	67
16	14373	43
28	30716	48
19	827	64
32	30578	99
12	5693	83
39	7478	94
10	30642	99
7	3577	17
14	3992	29
26	29994	98
14	2548	7
4	11881	59
30	28847	98
18	21967	82
12	6067	88
31	1789	56
20	26512	19
12	8434	61
15	4617	74
7	30990	9
25	6484	90
14	4564	87
18	7682	39
10	14923	35
11	28864	53
23	260	79
37	15467	65
39	12855	95
7	4665	99
8	14969	98
38	1244	58
10	20456	52
10	8428	75
20	16882	2
26	16387	27
24	21501	28
25	16702	64
13	8594	48
28	27954	26
26	19168	79
11	1137	70
32	7862	68
21	32555	39
6	13117	16
3	10648	56
27	28953	38
13	23594	52
35	3266	64
2	24508	85
14	22571	2
18	27955	56
4	19224	12
21	30031	55
23	10925	23
39	18589	49
9	26912	41
3	8400	89
34	15505	47
31	17375	3
26	6258	26
34	20159	55
15	14096	47
18	30873	71
36	18706	87
35	8387	32
21	16139	6
39	2277	51
32	1396	36
11	2585	36
24	1447	0
19	11999	21
2	24242	67
27	13631	62
14	7971	26
9	25458	18
7	25868	77
35	7905	79
7	15355	65
3	10341	81
34	26784	14
26	4611	36
29	8258	50
0	16804	38
23	32362	85
2	29040	30
17	30012	35
39	27091	80
0	1405	12
10	31330	30
8	20795	4
11	19984	53
15	10371	50
20	27761	62
5	4539	8
23	23815	18
13	6002	88
25	17089	12
24	25535	74
12	13627	96
35	30095	100
9	27238	61
15	5741	87
9	16019	72
22	14248	33
23	8731	67
11	5096	97
19	15138	87
31	28301	91
21	28451	35
6	7277	43
21	23355	74
18	14799	3
20	21374	1
18	8113	41
33	8373	67
31	24252	82
39	12623	41
36	20600	86
32	7546	3
23	16281	15
9	1933	36
2	20089	21
24	22869	63
16	12065	50
12	29672	61
35	625	100
36	27388	53
28	23614	70
36	9726	17
5	2181	54
16	4188	91
38	20998	98
19	12222	67
28	17629	25
36	21028	67
30	18424	47
7	24347	96
1	32382	65
25	32403	12
30	15991	88
25	3317	53
7	7270	84
26	1925	93
22	9095	25
15	3396	44
21	24813	93
38	4027	65
4	31686	28
5	11397	11
16	16218	62
4	13163	72
15	19372	78
7	26217	54
17	10180	60
29	22536	5
20	15622	2
35	16828	77
38	25899	5
32	3921	88
9	15536	65
13	32146	72
28	27094	99
2	22943	2
27	3217	67
3	31672	30
5	9711	18
14	21354	44
3	1500	92
26	5209	92
38	17500	81
36	6685	17
13	1924	78
8	16111	84
3	27103	7
36	29723	43
3	19712	49
4	15469	51
6	21104	80
21	2065	29
30	10560	98
35	11945	36
21	26842	52
9	12158	50
6	25070	82
13	18703	71
3	13460	98
4	12415	80
4	9961	51
0	1667	78
9	14817	98
13	27358	68
29	25086	21
4	4246	36
37	10282	51
20	17501	65
25	23273	49
6	17388	10
3	29338	66
37	24639	87
20	27531	51
25	32237	38
11	12027	55
20	28184	19
19	16491	64
10	8106	40
18	22223	63
2	7125	80
35	24946	86
34	29201	11
13	18098	13
7	30478	33
38	32482	30
34	22356	81
18	6127	84
1	18826	65
6	16024	1
35	30102	75
8	12384	78
36	15635	65
39	1410	44
28	18135	19
2	9354	0
34	21115	67
23	31074	74
24	14881	20
0	18424	91
21	30702	94
16	14020	53
15	20979	21
14	2007	7
19	19066	49
25	30524	58
27	27629	7
31	27602	2
2	20187	15
17	9188	72
38	7613	45
28	22831	66
36	11659	14
29	4117	64
26	21321	9
25	29738	66
29	15881	90
27	22629	16
34	6685	11
33	15249	39
2	28008	18
7	8672	51
16	17942	24
10	15008	62
21	19483	20
13	13705	0
38	23375	8
11	27934	67
23	20224	37
23	13331	85
33	26955	23
36	12728	11
21	4010	88
33	24027	24
11	17252	95
6	26269	84
23	6130	65
27	11049	69
25	17011	51
28	3162	30
4	1215	16
30	12455	67
21	31680	39
9	2807	2
26	3092	64
9	3106	69
4	6444	52
19	30033	29
13	12891	24
5	21887	12
18	16028	65
0	26297	40
14	15089	43
24	20479	19
29	10408	80
23	22222	43
23	8177	63
38	22454	72
7	28803	57
26	32663	73
12	7492	45
30	18249	64
25	8493	71
2	12771	43
20	6888	54
3	20967	0
21	2519	29
26	13285	15
24	640	25
33	3465	45
26	31126	85
16	1546	65
36	19484	69
34	10605	91
38	20556	29
16	10782	85
36	20042	34
16	3279	34
23	4306	48
19	18590	70
1	7516	43
13	23017	71
3	24681	48
32	20575	9
20	1531	3
1	4397	26
9	8035	81
17	27743	80
26	28396	1
35	20673	93
7	1804	2
32	27626	8
9	11808	49
11	27707	35
38	30942	46
10	30961	50
10	7426	96
14	22686	89
19	27365	69
4	14502	50
0	30716	39
11	10388	93
39	7535	44
28	12891	20
32	21834	90
5	5356	68
26	1528	84
3	6300	38
10	16131	2
25	19797	61
36	6996	33
33	20618	77
31	15460	76
10	3420	20
20	28445	26
25	21370	5
36	22110	69
26	12707	90
21	16479	62
14	18126	2
6	25443	28
35	18787	90
37	29569	9
28	26130	33
22	9836	78
30	24611	67
8	7030	59
12	7001	14
31	3406	28
19	31673	31
5	37	100
18	25049	5
6	6718	91
9	2690	44
32	19989	1
24	20165	20
10	17569	32
8	15837	14
16	23388	25
16	23658	12
20	23832	25
36	3309	11
2	11721	0
29	21389	41
1	16587	35
4	23438	16
22	11855	76
26	28419	48
22	26612	67
12	407	89
24	13748	3
39	5521	95
11	7087	1
39	11858	100
26	24187	75
8	17925	33
20	24320	39
7	25656	1
32	18446	7
39	4500	51
3	22309	3
25	2289	20
20	14127	5
21	16502	97
34	16157	38
36	17803	24
28	16288	33
4	31935	3
33	12920	4
2	13048	73
33	25361	61
24	8064	72
11	23392	73
18	3789	93
9	20809	13
14	31774	59
38	20456	57
28	29753	5
24	13720	33
5	17905	20
18	10900	14
38	21827	60
35	15739	66
19	27680	40
17	10792	50
37	12359	24
21	17552	32
2	1979	62
9	25780	56
23	15794	80
13	20925	42
37	14361	11
15	23007	87
24	4605	59
16	20892	29
5	2420	38
36	28786	85
11	28647	82
27	14889	85
16	16834	44
12	11048	23
11	18166	62
21	941	99
3	12245	60
29	8373	64
10	6703	83
11	8941	81
22	22710	5
13	788	47
33	19220	30
35	28814	18
0	7997	49
8	16917	2
8	1245	86
29	10699	45
36	16884	59
9	5413	39
31	17403	16
15	30298	32
20	19245	43
22	30815	53
29	13770	3
17	8091	77
12	20321	4
33	26835	36
9	27796	86
24	25858	40
1	5580	96
36	27670	69
23	9166	0
15	6598	16
11	1861	20
13	12041	46
4	4237	53
19	30667	60
16	32610	25
19	18413	75
28	31306	61
6	21452	61
11	23500	14
16	26535	3
27	6102	84
23	7883	93
12	26079	58
0	1616	98
3	27807	31
15	24765	86
32	29317	89
1	22272	58
37	8740	37
31	6257	70
11	21587	27
28	3802	91
18	6582	32
17	11457	44
13	31716	34
34	19291	34
27	12912	91
29	23292	21
27	25205	21
11	9183	13
30	32632	92
38	20114	0
14	6849	2
27	12915	96
28	27255	27
11	19968	81
17	9246	62
6	8162	30
25	32341	11
18	10494	34
14	23513	55
38	32505	38
11	22073	11
19	21479	48
25	10446	98
18	797	40
5	27840	98
9	23656	11
32	15690	30
18	24079	78
13	18300	14
14	9067	64
26	2852	19
17	20734	56
13	15023	84
39	2118	100
16	17945	50
35	15565	20
30	16712	74
6	28959	57
17	4200	65
23	15781	4
27	9501	24
32	23714	24
25	11694	50
30	7614	35
19	29546	15
7	26854	67
28	22530	12
12	11114	0
0	31114	86
24	31643	32
6	4948	1
23	15970	43
0	17908	51
23	30584	87
38	6914	1
39	30803	47
25	27000	97
34	10980	51
28	17852	46
29	3243	40
25	29881	11
20	25570	64
32	31641	51
15	7072	15
14	28141	34
35	21826	34
4	6777	34
10	27778	39
11	15060	85
36	14597	58
36	25756	28
9	4930	15
27	15094	56
38	23568	31
20	21891	72
6	19778	81
18	3616	14
37	32532	38
2	30982	41
39	8541	14
25	17184	84
32	14524	19
13	8374	16
19	3897	91
34	27327	51
12	17688	59
37	4980	58
21	22988	63
20	19199	58
11	28233	57
12	4946	3
0	14636	6
25	11925	31
16	31342	4
4	21929	94
28	32667	49
37	3241	61
12	19149	88
11	18811	33
33	32210	36
33	1228	40
15	6213	93
4	18442	45
17	12940	95
24	27449	75
23	30963	95
7	3000	79
3	4438	59
0	24912	30
5	6946	72
10	2337	43
30	27797	93
37	13903	19
25	24952	53
17	1654	14
34	20183	67
33	3154	9
18	19550	8
28	3356	26
21	20318	67
8	32140	68
35	23728	71
15	4485	46
29	11754	25
35	15815	9
11	23461	4
7	27981	3
34	16838	86
11	29721	58
35	13312	92
11	1943	83
14	2069	50
16	18664	62
6	18551	100
32	18345	55
16	23901	8
9	25632	67
12	29539	42
17	11718	61
37	11859	33
5	22449	76
8	7081	60
6	11852	33
24	11240	26
18	12879	7
19	2792	26
27	11021	39
20	20116	50
22	13925	3
0	28899	68
4	9969	1
8	13538	42
36	29017	61
19	16432	86
7	4044	22
26	10556	20
1	12039	52
36	20513	83
1	14972	90
8	23288	12
15	1399	20
24	28658	0
5	27975	95
11	5794	43
24	29920	29
1	22324	32
26	5235	42
20	2443	68
14	22497	67
29	8057	60
3	32037	25
36	23697	80
2	8189	3
37	13120	62
29	12926	31
31	12848	86
11	6744	24
32	24098	25
35	22771	56
33	21448	89
24	14512	80
15	27198	96
37	9196	26
4	6704	87
25	6813	39
34	30433	74
18	16800	86
1	23932	46
26	21260	57
3	29817	88
26	22831	62
29	30730	93
17	9721	58
34	29116	17
17	30465	58
39	10450	47
18	14956	23
34	9747	86
0	861	30
15	24814	32
8	31926	80
25	25932	60
14	8012	1
24	18536	27
22	11499	14
29	26752	98
38	944	50
10	1603	55
37	21922	13
37	6209	69
33	16031	49
26	6091	54
32	9963	90
23	17415	10
15	27397	36
27	17184	31
22	29073	98
33	29404	97
9	15993	9
1	28928	20
15	16016	15
26	14662	22
18	2398	10
19	31188	76
26	16089	83
1	16500	94
7	1341	81
1	12798	76
13	3908	96
30	27308	55
27	3425	98
24	16736	19
14	3285	68
1	16628	59
15	7604	34
10	4655	42
1	13619	19
16	5631	13
18	13273	57
17	25338	23
34	20325	54
29	2650	71
29	28298	7
29	18421	0
37	22734	52
15	24022	42
33	1842	65
36	10122	68
19	29291	11
31	14904	11
20	462	85
10	32289	44
31	19018	72
23	25375	61
32	12032	39
1	29998	47
33	15693	64
7	30516	4
38	23668	33
27	6523	80
33	11552	32
16	11928	76
19	20343	49
30	15544	49
24	18040	55
12	17034	7
17	26068	4
24	20032	60
11	13197	25
13	27223	54
33	30962	93
28	14124	24
9	30425	65
6	6535	37
22	24363	82
27	1437	5
15	27154	22
23	27460	48
36	10094	89
38	29509	90
32	7524	47
6	26381	7
34	27415	95
20	4919	1
10	4850	36
18	2716	22
22	21006	21
23	13039	33
14	4751	89
25	17684	71
15	9502	75
4	15012	7
31	4537	72
21	20334	1
0	2710	16
27	6349	32
30	27606	50
11	3621	79
35	18725	82
28	1265	10
13	26289	15
21	26655	82
34	11506	20
11	9651	97
2	16182	84
32	16095	50
21	27387	42
5	26140	73
30	14957	92
24	29672	88
17	7855	94
11	1578	95
6	30388	31
11	10100	70
29	15822	54
39	12953	40
8	31041	82
20	7253	65
26	7807	13
29	12273	26
25	13270	29
2	27946	52
11	27570	0
28	25808	60
30	32453	3
16	32454	96
1	9143	99
14	20344	41
33	17191	49
37	23517	54
12	32031	100
28	12955	63
14	20823	69
7	26096	26
31	19922	18
30	1381	24
38	8117	92
12	1914	43
34	20593	20
17	29386	87
35	28056	77
2	21339	31
6	25582	24
10	29713	70
4	1684	58
24	15748	60
3	8552	87
27	21153	50
2	8685	65
21	22755	93
13	25676	26
3	7434	16
11	6746	44
15	18064	100
0	8360	23
27	23382	62
7	31230	25
23	16953	52
32	9170	96
31	3729	46
1	5794	36
35	30667	3
37	6969	11
2	18326	69
31	14904	31
12	3681	88
30	32138	44
37	24859	6
36	5004	55
10	5233	29
29	12806	84
9	10495	55
5	27468	87
4	14644	22
19	4642	18
11	1234	17
34	22842	14
29	32597	45
29	8544	14
24	23973	31
15	30127	91
20	21725	90
6	5996	99
1	24339	42
35	17235	83
3	15454	55
30	6266	31
25	21903	5
24	19738	1
2	29534	63
27	14302	60
30	14320	26
12	13441	66
37	16902	78
38	8428	42
12	10297	47
38	11274	85
19	24586	13
24	529	15
8	30637	21
12	6645	58
33	6875	24
14	5682	58
20	31250	56
4	24383	10
31	10507	17
2	26692	71
14	13381	30
33	32480	55
33	22271	72
3	11564	86
14	12798	78
24	8511	74
34	30939	31
15	20440	93
32	3812	2
18	12281	6
28	19882	83
39	2973	64
38	32467	8
19	1491	90
2	16333	92
35	12499	41
27	24940	46
12	28411	85
2	11942	18
23	28591	42
28	11486	40
22	30086	60
13	11652	31
21	17760	87
31	15347	74
39	13862	42
34	25552	67
4	26476	4
1	19293	3
9	14635	17
35	31352	88
1	18763	91
27	12865	19
24	3004	39
37	17051	78
37	6212	19
5	8708	38
35	5462	38
22	374	89
6	18823	28
30	31061	86
31	25988	79
10	3470	55
25	5772	63
19	30330	27
16	30175	27
39	10527	59
0	938	18
30	21727	88
24	7240	19
35	17859	5
39	19707	63
25	8667	74
20	10597	45
10	7526	27
37	21870	11
3	21700	4
12	28505	51
28	19560	47
25	29740	77
26	30262	82
27	11463	57
15	22804	2
33	15408	79
18	25247	24
15	6152	83
1	21568	83
10	6689	0
21	29711	12
18	1706	58
17	32581	62
12	25714	7
4	7997	95
34	27948	80
14	8994	77
21	14781	47
22	20444	29
29	13048	31
8	1258	56
1	18779	38
7	4127	81
32	5793	76
15	9078	65
24	25159	62
2	18313	53
18	7773	30
25	10824	45
32	25652	70
26	7418	11
3	20676	43
0	17852	44
35	28396	30
14	18422	67
