ID|YEAR|MONTH|DAY|HOUR|MINUTE|SECOND|LOCATION|TEMPERATURE|YEAR|MONTH|DAY|HOUR|MINUTE|SECOND|LOCATION|HUMIDITY
1433|2019|8|22|20|60|60|Norwood|26.370001|2019|8|25|4|30|40|Norwood|12.99
1434|2019|8|22|25|0|0|Norwood|26.200001|2019|8|25|4|30|60|Norwood|11.86
1435|2019|8|22|25|0|10|Norwood|26.059999|2019|8|25|4|60|0|Norwood|11.4
1436|2019|8|22|25|0|20|Norwood|24.549999|2019|8|25|4|60|20|Norwood|11.1
1437|2019|8|22|25|0|30|Norwood|22.66|2019|8|25|4|60|40|Norwood|9.4
1438|2019|8|22|25|0|40|Norwood|24.190001|2019|8|25|4|60|60|Norwood|11.28
1439|2019|8|22|25|0|50|Norwood|25.73|2019|8|25|6|0|0|Norwood|12.57
1440|2019|8|22|25|0|60|Norwood|25.66|2019|8|25|6|0|20|Norwood|12.51
1441|2019|8|22|25|15|0|Norwood|25.950001|2019|8|25|6|0|40|Norwood|12.39
1442|2019|8|22|25|15|10|Norwood|27.059999|2019|8|25|6|0|60|Norwood|13.33
1443|2019|8|22|25|15|20|Norwood|26.530001|2019|8|25|6|30|0|Norwood|14.79
1444|2019|8|22|25|15|30|Norwood|24.99|2019|8|25|6|30|20|Norwood|14.44
1445|2019|8|22|25|15|40|Norwood|24.1|2019|8|25|6|30|40|Norwood|13.4
1446|2019|8|22|25|15|50|Norwood|24.219999|2019|8|25|6|30|60|Norwood|13.82
1447|2019|8|22|25|15|60|Norwood|25.200001|2019|8|25|6|60|0|Norwood|14.17
1448|2019|8|22|25|30|0|Norwood|23.709999|2019|8|25|6|60|20|Norwood|15.55
1449|2019|8|22|25|30|10|Norwood|25.42|2019|8|25|6|60|40|Norwood|17.24
1450|2019|8|22|25|30|20|Norwood|24.370001|2019|8|25|6|60|60|Norwood|17.700001
1451|2019|8|22|25|30|30|Norwood|22.91|2019|8|25|8|0|0|Norwood|18.77
1452|2019|8|22|25|30|40|Norwood|24.5|2019|8|25|8|0|20|Norwood|17.51
1453|2019|8|22|25|30|50|Norwood|23.9|2019|8|25|8|0|40|Norwood|18.35
1454|2019|8|22|25|30|60|Norwood|24.440001|2019|8|25|8|0|60|Norwood|17.969999
1455|2019|8|22|25|45|0|Norwood|23.219999|2019|8|25|8|30|0|Norwood|19.51
1456|2019|8|22|25|45|10|Norwood|24.9|2019|8|25|8|30|20|Norwood|18.219999
1457|2019|8|22|25|45|20|Norwood|23.190001|2019|8|25|8|30|40|Norwood|19.190001
1458|2019|8|22|25|45|30|Norwood|21.309999|2019|8|25|8|30|60|Norwood|17.35
1459|2019|8|22|25|45|40|Norwood|23.280001|2019|8|25|8|60|0|Norwood|19.24
1460|2019|8|22|25|45|50|Norwood|22.02|2019|8|25|8|60|20|Norwood|19.08
1461|2019|8|22|25|45|60|Norwood|20.4|2019|8|25|8|60|40|Norwood|20.08
1462|2019|8|22|25|60|0|Norwood|21.08|2019|8|25|8|60|60|Norwood|20.389999
1463|2019|8|22|25|60|10|Norwood|20.969999|2019|8|25|10|0|0|Norwood|21.91
1464|2019|8|22|25|60|20|Norwood|21.5|2019|8|25|10|0|20|Norwood|23.620001
1465|2019|8|22|25|60|30|Norwood|22.530001|2019|8|25|10|0|40|Norwood|21.620001
1466|2019|8|22|25|60|40|Norwood|23.73|2019|8|25|10|0|60|Norwood|22.5
1467|2019|8|22|25|60|50|Norwood|23.17|2019|8|25|10|30|0|Norwood|21.48
1468|2019|8|22|25|60|60|Norwood|24.77|2019|8|25|10|30|20|Norwood|21.57
1469|2019|8|23|0|0|0|Norwood|26.219999|2019|8|25|10|30|40|Norwood|22.459999
1470|2019|8|23|0|0|10|Norwood|25.639999|2019|8|25|10|30|60|Norwood|21.17
1471|2019|8|23|0|0|20|Norwood|23.91|2019|8|25|10|60|0|Norwood|22.530001
1472|2019|8|23|0|0|30|Norwood|25.26|2019|8|25|10|60|20|Norwood|23.9
1473|2019|8|23|0|0|40|Norwood|26.48|2019|8|25|10|60|40|Norwood|22.08
1474|2019|8|23|0|0|50|Norwood|28.440001|2019|8|25|10|60|60|Norwood|23.370001
1475|2019|8|23|0|0|60|Norwood|26.73|2019|8|25|12|0|0|Norwood|24.33
1476|2019|8|23|0|15|0|Norwood|26.530001|2019|8|25|12|0|20|Norwood|22.700001
1477|2019|8|23|0|15|10|Norwood|24.950001|2019|8|25|12|0|40|Norwood|20.950001
1478|2019|8|23|0|15|20|Norwood|23.08|2019|8|25|12|0|60|Norwood|22.389999
1479|2019|8|23|0|15|30|Norwood|21.51|2019|8|25|12|30|0|Norwood|23.799999
1480|2019|8|23|0|15|40|Norwood|21.02|2019|8|25|12|30|20|Norwood|23
1481|2019|8|23|0|15|50|Norwood|19.219999|2019|8|25|12|30|40|Norwood|21.91
1482|2019|8|23|0|15|60|Norwood|19.799999|2019|8|25|12|30|60|Norwood|23.110001
1483|2019|8|23|0|30|0|Norwood|19.57|2019|8|25|12|60|0|Norwood|24.17
1484|2019|8|23|0|30|10|Norwood|20.1|2019|8|25|12|60|20|Norwood|24.42
1485|2019|8|23|0|30|20|Norwood|21.77|2019|8|25|12|60|40|Norwood|23.620001
1486|2019|8|23|0|30|30|Norwood|21.059999|2019|8|25|12|60|60|Norwood|23.93
1487|2019|8|23|0|30|40|Norwood|19.1|2019|8|25|14|0|0|Norwood|25.059999
1488|2019|8|23|0|30|50|Norwood|18.17|2019|8|25|14|0|20|Norwood|23.5
1489|2019|8|23|0|30|60|Norwood|16.700001|2019|8|25|14|0|40|Norwood|22.42
1490|2019|8|23|0|45|0|Norwood|15.37|2019|8|25|14|0|60|Norwood|22.42
1491|2019|8|23|0|45|10|Norwood|14.5|2019|8|25|14|30|0|Norwood|24.15
1492|2019|8|23|0|45|20|Norwood|16.42|2019|8|25|14|30|20|Norwood|23.040001
1493|2019|8|23|0|45|30|Norwood|16.99|2019|8|25|14|30|40|Norwood|21.08
1494|2019|8|23|0|45|40|Norwood|15.75|2019|8|25|14|30|60|Norwood|21.200001
1495|2019|8|23|0|45|50|Norwood|16.700001|2019|8|25|14|60|0|Norwood|21.530001
1496|2019|8|23|0|45|60|Norwood|15.88|2019|8|25|14|60|20|Norwood|21.33
1497|2019|8|23|0|60|0|Norwood|14|2019|8|25|14|60|40|Norwood|23.309999
1498|2019|8|23|0|60|10|Norwood|15.59|2019|8|25|14|60|60|Norwood|21.77
1499|2019|8|23|0|60|20|Norwood|16.1|2019|8|25|16|0|0|Norwood|21.219999
1500|2019|8|23|0|60|30|Norwood|15.3|2019|8|25|16|0|20|Norwood|21.33
1501|2019|8|23|0|60|40|Norwood|17.190001|2019|8|25|16|0|40|Norwood|20.190001
1502|2019|8|23|0|60|50|Norwood|16.6|2019|8|25|16|0|60|Norwood|19.309999
1503|2019|8|23|0|60|60|Norwood|18.059999|2019|8|25|16|30|0|Norwood|20.6
1504|2019|8|23|5|0|0|Norwood|16.190001|2019|8|25|16|30|20|Norwood|22.35
1505|2019|8|23|5|0|10|Norwood|17.459999|2019|8|25|16|30|40|Norwood|22.969999
1506|2019|8|23|5|0|20|Norwood|16.6|2019|8|25|16|30|60|Norwood|22.48
1507|2019|8|23|5|0|30|Norwood|17.15|2019|8|25|16|60|0|Norwood|20.5
1508|2019|8|23|5|0|40|Norwood|15.26|2019|8|25|16|60|20|Norwood|19.08
1509|2019|8|23|5|0|50|Norwood|16.700001|2019|8|25|16|60|40|Norwood|20.799999
1510|2019|8|23|5|0|60|Norwood|18.190001|2019|8|25|16|60|60|Norwood|21.620001
1511|2019|8|23|5|15|0|Norwood|17.530001|2019|8|25|18|0|0|Norwood|20.91
1512|2019|8|23|5|15|10|Norwood|18.57|2019|8|25|18|0|20|Norwood|19.370001
1513|2019|8|23|5|15|20|Norwood|20.219999|2019|8|25|18|0|40|Norwood|19.440001
1514|2019|8|23|5|15|30|Norwood|22.1|2019|8|25|18|0|60|Norwood|19.110001
1515|2019|8|23|5|15|40|Norwood|20.42|2019|8|25|18|30|0|Norwood|19.02
1516|2019|8|23|5|15|50|Norwood|20.5|2019|8|25|18|30|20|Norwood|17.549999
1517|2019|8|23|5|15|60|Norwood|21.549999|2019|8|25|18|30|40|Norwood|15.91
1518|2019|8|23|5|30|0|Norwood|20.709999|2019|8|25|18|30|60|Norwood|16.459999
1519|2019|8|23|5|30|10|Norwood|19.4|2019|8|25|18|60|0|Norwood|18.110001
1520|2019|8|23|5|30|20|Norwood|20.200001|2019|8|25|18|60|20|Norwood|19.549999
1521|2019|8|23|5|30|30|Norwood|20.33|2019|8|25|18|60|40|Norwood|19.440001
1522|2019|8|23|5|30|40|Norwood|19.440001|2019|8|25|18|60|60|Norwood|20.549999
1523|2019|8|23|5|30|50|Norwood|20.620001|2019|8|25|20|0|0|Norwood|21.620001
1524|2019|8|23|5|30|60|Norwood|19.42|2019|8|25|20|0|20|Norwood|21.84
1525|2019|8|23|5|45|0|Norwood|21.4|2019|8|25|20|0|40|Norwood|23.17
1526|2019|8|23|5|45|10|Norwood|20.51|2019|8|25|20|0|60|Norwood|22.33
1527|2019|8|23|5|45|20|Norwood|19.040001|2019|8|25|20|30|0|Norwood|22.969999
1528|2019|8|23|5|45|30|Norwood|20.530001|2019|8|25|20|30|20|Norwood|23.35
1529|2019|8|23|5|45|40|Norwood|20.91|2019|8|25|20|30|40|Norwood|22.42
1530|2019|8|23|5|45|50|Norwood|19.620001|2019|8|25|20|30|60|Norwood|22.99
1531|2019|8|23|5|45|60|Norwood|21.1|2019|8|25|20|60|0|Norwood|23.73
1532|2019|8|23|5|60|0|Norwood|22.549999|2019|8|25|20|60|20|Norwood|24.950001
1533|2019|8|23|5|60|10|Norwood|23.200001|2019|8|25|20|60|40|Norwood|23.530001
1534|2019|8|23|5|60|20|Norwood|21.57|2019|8|25|20|60|60|Norwood|23.950001
1535|2019|8|23|5|60|30|Norwood|23.190001|2019|8|25|22|0|0|Norwood|25.93
1536|2019|8|23|5|60|40|Norwood|21.59|2019|8|25|22|0|20|Norwood|24.799999
1537|2019|8|23|5|60|50|Norwood|21.57|2019|8|25|22|0|40|Norwood|25.02
1538|2019|8|23|5|60|60|Norwood|19.91|2019|8|25|22|0|60|Norwood|23.5
1539|2019|8|23|10|0|0|Norwood|20.129999|2019|8|25|22|30|0|Norwood|22.879999
1540|2019|8|23|10|0|10|Norwood|21.440001|2019|8|25|22|30|20|Norwood|21.68
1541|2019|8|23|10|0|20|Norwood|21.4|2019|8|25|22|30|40|Norwood|20.5
1542|2019|8|23|10|0|30|Norwood|21.51|2019|8|25|22|30|60|Norwood|19.5
1543|2019|8|23|10|0|40|Norwood|19.84|2019|8|25|22|60|0|Norwood|21.5
1544|2019|8|23|10|0|50|Norwood|18.59|2019|8|25|22|60|20|Norwood|20.639999
1545|2019|8|23|10|0|60|Norwood|17.309999|2019|8|25|22|60|40|Norwood|18.700001
1546|2019|8|23|10|15|0|Norwood|16.4|2019|8|25|22|60|60|Norwood|20.309999
1547|2019|8|23|10|15|10|Norwood|16.84|2019|8|25|24|0|0|Norwood|21.91
1548|2019|8|23|10|15|20|Norwood|17.48|2019|8|25|24|0|20|Norwood|22.110001
1549|2019|8|23|10|15|30|Norwood|16.040001|2019|8|25|24|0|40|Norwood|21.799999
1550|2019|8|23|10|15|40|Norwood|15.24|2019|8|25|24|0|60|Norwood|22.950001
1551|2019|8|23|10|15|50|Norwood|14.71|2019|8|25|24|30|0|Norwood|21.82
1552|2019|8|23|10|15|60|Norwood|14.64|2019|8|25|24|30|20|Norwood|21.51
1553|2019|8|23|10|30|0|Norwood|16.219999|2019|8|25|24|30|40|Norwood|20.969999
1554|2019|8|23|10|30|10|Norwood|15.48|2019|8|25|24|30|60|Norwood|21.799999
1555|2019|8|23|10|30|20|Norwood|14.2|2019|8|25|24|60|0|Norwood|23.040001
1556|2019|8|23|10|30|30|Norwood|15.71|2019|8|25|24|60|20|Norwood|22.530001
1557|2019|8|23|10|30|40|Norwood|15.08|2019|8|25|24|60|40|Norwood|20.709999
1558|2019|8|23|10|30|50|Norwood|14.4|2019|8|25|24|60|60|Norwood|22.15
1559|2019|8|23|10|30|60|Norwood|15|2019|8|26|0|0|0|Norwood|23.709999
1560|2019|8|23|10|45|0|Norwood|13.55|2019|8|26|0|0|20|Norwood|24.219999
1561|2019|8|23|10|45|10|Norwood|13.31|2019|8|26|0|0|40|Norwood|25.6
1562|2019|8|23|10|45|20|Norwood|14.53|2019|8|26|0|0|60|Norwood|24.969999
1563|2019|8|23|10|45|30|Norwood|16.4|2019|8|26|0|30|0|Norwood|25.17
1564|2019|8|23|10|45|40|Norwood|15.3|2019|8|26|0|30|20|Norwood|24.190001
1565|2019|8|23|10|45|50|Norwood|16.110001|2019|8|26|0|30|40|Norwood|25.700001
1566|2019|8|23|10|45|60|Norwood|15.62|2019|8|26|0|30|60|Norwood|25.530001
1567|2019|8|23|10|60|0|Norwood|15.53|2019|8|26|0|60|0|Norwood|26.15
1568|2019|8|23|10|60|10|Norwood|17.299999|2019|8|26|0|60|20|Norwood|27.709999
1569|2019|8|23|10|60|20|Norwood|16.530001|2019|8|26|0|60|40|Norwood|29.42
1570|2019|8|23|10|60|30|Norwood|17.309999|2019|8|26|0|60|60|Norwood|28.799999
1571|2019|8|23|10|60|40|Norwood|15.46|2019|8|26|2|0|0|Norwood|27.440001
1572|2019|8|23|10|60|50|Norwood|14.04|2019|8|26|2|0|20|Norwood|29.110001
1573|2019|8|23|10|60|60|Norwood|14.08|2019|8|26|2|0|40|Norwood|27.48
1574|2019|8|23|15|0|0|Norwood|15.6|2019|8|26|2|0|60|Norwood|27.84
1575|2019|8|23|15|0|10|Norwood|14.84|2019|8|26|2|30|0|Norwood|29.6
1576|2019|8|23|15|0|20|Norwood|13.73|2019|8|26|2|30|20|Norwood|28.66
1577|2019|8|23|15|0|30|Norwood|11.99|2019|8|26|2|30|40|Norwood|30.370001
1578|2019|8|23|15|0|40|Norwood|12.7|2019|8|26|2|30|60|Norwood|31.709999
1579|2019|8|23|15|0|50|Norwood|14.08|2019|8|26|2|60|0|Norwood|31.42
1580|2019|8|23|15|0|60|Norwood|13.55|2019|8|26|2|60|20|Norwood|32.400002
1581|2019|8|23|15|15|0|Norwood|14.48|2019|8|26|2|60|40|Norwood|32.02
1582|2019|8|23|15|15|10|Norwood|16.309999|2019|8|26|2|60|60|Norwood|30.02
1583|2019|8|23|15|15|20|Norwood|17.110001|2019|8|26|4|0|0|Norwood|28.700001
1584|2019|8|23|15|15|30|Norwood|18.51|2019|8|26|4|0|20|Norwood|30.299999
1585|2019|8|23|15|15|40|Norwood|18.530001|2019|8|26|4|0|40|Norwood|31.17
1586|2019|8|23|15|15|50|Norwood|18.620001|2019|8|26|4|0|60|Norwood|31.02
1587|2019|8|23|15|15|60|Norwood|19.59|2019|8|26|4|30|0|Norwood|31.42
1588|2019|8|23|15|30|0|Norwood|17.77|2019|8|26|4|30|20|Norwood|31.620001
1589|2019|8|23|15|30|10|Norwood|17.02|2019|8|26|4|30|40|Norwood|30.389999
1590|2019|8|23|15|30|20|Norwood|18.48|2019|8|26|4|30|60|Norwood|28.91
1591|2019|8|23|15|30|30|Norwood|18.309999|2019|8|26|4|60|0|Norwood|30.42
1592|2019|8|23|15|30|40|Norwood|19.110001|2019|8|26|4|60|20|Norwood|29.389999
1593|2019|8|23|15|30|50|Norwood|18.370001|2019|8|26|4|60|40|Norwood|29.59
1594|2019|8|23|15|30|60|Norwood|16.370001|2019|8|26|4|60|60|Norwood|28
1595|2019|8|23|15|45|0|Norwood|16.370001|2019|8|26|6|0|0|Norwood|29.459999
1596|2019|8|23|15|45|10|Norwood|14.66|2019|8|26|6|0|20|Norwood|28.059999
1597|2019|8|23|15|45|20|Norwood|13|2019|8|26|6|0|40|Norwood|27.530001
1598|2019|8|23|15|45|30|Norwood|12.44|2019|8|26|6|0|60|Norwood|28.42
1599|2019|8|23|15|45|40|Norwood|14.06|2019|8|26|6|30|0|Norwood|27.389999
1600|2019|8|23|15|45|50|Norwood|15.8|2019|8|26|6|30|20|Norwood|26.299999
1601|2019|8|23|15|45|60|Norwood|17|2019|8|26|6|30|40|Norwood|25.57
1602|2019|8|23|15|60|0|Norwood|17.93|2019|8|26|6|30|60|Norwood|24.059999
1603|2019|8|23|15|60|10|Norwood|16.51|2019|8|26|6|60|0|Norwood|24.24
1604|2019|8|23|15|60|20|Norwood|18.5|2019|8|26|6|60|20|Norwood|24.530001
1605|2019|8|23|15|60|30|Norwood|20.42|2019|8|26|6|60|40|Norwood|25.26
1606|2019|8|23|15|60|40|Norwood|21.02|2019|8|26|6|60|60|Norwood|24.84
1607|2019|8|23|15|60|50|Norwood|20.459999|2019|8|26|8|0|0|Norwood|26.17
1608|2019|8|23|15|60|60|Norwood|18.57|2019|8|26|8|0|20|Norwood|27.33
1609|2019|8|23|20|0|0|Norwood|17.530001|2019|8|26|8|0|40|Norwood|27.200001
1610|2019|8|23|20|0|10|Norwood|17.84|2019|8|26|8|0|60|Norwood|27.709999
1611|2019|8|23|20|0|20|Norwood|19|2019|8|26|8|30|0|Norwood|27.48
1612|2019|8|23|20|0|30|Norwood|17.549999|2019|8|26|8|30|20|Norwood|26.15
1613|2019|8|23|20|0|40|Norwood|17.129999|2019|8|26|8|30|40|Norwood|25.42
1614|2019|8|23|20|0|50|Norwood|16.440001|2019|8|26|8|30|60|Norwood|23.799999
1615|2019|8|23|20|0|60|Norwood|15.46|2019|8|26|8|60|0|Norwood|24.77
1616|2019|8|23|20|15|0|Norwood|16.040001|2019|8|26|8|60|20|Norwood|24.51
1617|2019|8|23|20|15|10|Norwood|15.9|2019|8|26|8|60|40|Norwood|26.1
1618|2019|8|23|20|15|20|Norwood|16.02|2019|8|26|8|60|60|Norwood|27.93
1619|2019|8|23|20|15|30|Norwood|15.35|2019|8|26|10|0|0|Norwood|26.91
1620|2019|8|23|20|15|40|Norwood|14.15|2019|8|26|10|0|20|Norwood|26.440001
1621|2019|8|23|20|15|50|Norwood|14.17|2019|8|26|10|0|40|Norwood|25.66
1622|2019|8|23|20|15|60|Norwood|14.68|2019|8|26|10|0|60|Norwood|26.299999
1623|2019|8|23|20|30|0|Norwood|13.6|2019|8|26|10|30|0|Norwood|28.110001
1624|2019|8|23|20|30|10|Norwood|12.86|2019|8|26|10|30|20|Norwood|26.309999
1625|2019|8|23|20|30|20|Norwood|11.57|2019|8|26|10|30|40|Norwood|24.370001
1626|2019|8|23|20|30|30|Norwood|11.71|2019|8|26|10|30|60|Norwood|24.15
1627|2019|8|23|20|30|40|Norwood|12.13|2019|8|26|10|60|0|Norwood|23.77
1628|2019|8|23|20|30|50|Norwood|10.62|2019|8|26|10|60|20|Norwood|25.299999
1629|2019|8|23|20|30|60|Norwood|12.28|2019|8|26|10|60|40|Norwood|25.309999
1630|2019|8|23|20|45|0|Norwood|13.6|2019|8|26|10|60|60|Norwood|24.200001
1631|2019|8|23|20|45|10|Norwood|14.2|2019|8|26|12|0|0|Norwood|25.200001
1632|2019|8|23|20|45|20|Norwood|15.26|2019|8|26|12|0|20|Norwood|24.6
1633|2019|8|23|20|45|30|Norwood|15.39|2019|8|26|12|0|40|Norwood|25.799999
1634|2019|8|23|20|45|40|Norwood|15.28|2019|8|26|12|0|60|Norwood|25.84
1635|2019|8|23|20|45|50|Norwood|17.02|2019|8|26|12|30|0|Norwood|26.33
1636|2019|8|23|20|45|60|Norwood|16.799999|2019|8|26|12|30|20|Norwood|27.24
1637|2019|8|23|20|60|0|Norwood|17.200001|2019|8|26|12|30|40|Norwood|29.059999
1638|2019|8|23|20|60|10|Norwood|17.950001|2019|8|26|12|30|60|Norwood|28.51
1639|2019|8|23|20|60|20|Norwood|16.639999|2019|8|26|12|60|0|Norwood|29.040001
1640|2019|8|23|20|60|30|Norwood|16.75|2019|8|26|12|60|20|Norwood|30.73
1641|2019|8|23|20|60|40|Norwood|15.99|2019|8|26|12|60|40|Norwood|32.599998
1642|2019|8|23|20|60|50|Norwood|15.24|2019|8|26|12|60|60|Norwood|34.189999
1643|2019|8|23|20|60|60|Norwood|16.059999|2019|8|26|14|0|0|Norwood|33.529999
1644|2019|8|23|25|0|0|Norwood|17.26|2019|8|26|14|0|20|Norwood|33.700001
1645|2019|8|23|25|0|10|Norwood|16.389999|2019|8|26|14|0|40|Norwood|33.57
1646|2019|8|23|25|0|20|Norwood|15.93|2019|8|26|14|0|60|Norwood|34.200001
1647|2019|8|23|25|0|30|Norwood|14.17|2019|8|26|14|30|0|Norwood|35.700001
1648|2019|8|23|25|0|40|Norwood|13.24|2019|8|26|14|30|20|Norwood|34.59
1649|2019|8|23|25|0|50|Norwood|11.5|2019|8|26|14|30|40|Norwood|33.91
1650|2019|8|23|25|0|60|Norwood|9.9|2019|8|26|14|30|60|Norwood|31.99
1651|2019|8|23|25|15|0|Norwood|9.37|2019|8|26|14|60|0|Norwood|33.549999
1652|2019|8|23|25|15|10|Norwood|9.97|2019|8|26|14|60|20|Norwood|33.950001
1653|2019|8|23|25|15|20|Norwood|10.79|2019|8|26|14|60|40|Norwood|33.349998
1654|2019|8|23|25|15|30|Norwood|11.7|2019|8|26|14|60|60|Norwood|32.57
1655|2019|8|23|25|15|40|Norwood|12.2|2019|8|26|16|0|0|Norwood|33.59
1656|2019|8|23|25|15|50|Norwood|11.88|2019|8|26|16|0|20|Norwood|35.509998
1657|2019|8|23|25|15|60|Norwood|9.95|2019|8|26|16|0|40|Norwood|34.619999
1658|2019|8|23|25|30|0|Norwood|10.3|2019|8|26|16|0|60|Norwood|35.330002
1659|2019|8|23|25|30|10|Norwood|10.62|2019|8|26|16|30|0|Norwood|33.529999
1660|2019|8|23|25|30|20|Norwood|11.39|2019|8|26|16|30|20|Norwood|34.080002
1661|2019|8|23|25|30|30|Norwood|11.5|2019|8|26|16|30|40|Norwood|32.400002
1662|2019|8|23|25|30|40|Norwood|13.19|2019|8|26|16|30|60|Norwood|32.439999
1663|2019|8|23|25|30|50|Norwood|15.19|2019|8|26|16|60|0|Norwood|31.59
1664|2019|8|23|25|30|60|Norwood|16.620001|2019|8|26|16|60|20|Norwood|30.24
1665|2019|8|23|25|45|0|Norwood|16.51|2019|8|26|16|60|40|Norwood|31.530001
1666|2019|8|23|25|45|10|Norwood|16.51|2019|8|26|16|60|60|Norwood|32.970001
1667|2019|8|23|25|45|20|Norwood|17.15|2019|8|26|18|0|0|Norwood|32.799999
1668|2019|8|23|25|45|30|Norwood|18.35|2019|8|26|18|0|20|Norwood|32.259998
1669|2019|8|23|25|45|40|Norwood|16.620001|2019|8|26|18|0|40|Norwood|32.529999
1670|2019|8|23|25|45|50|Norwood|18.620001|2019|8|26|18|0|60|Norwood|33.080002
1671|2019|8|23|25|45|60|Norwood|16.77|2019|8|26|18|30|0|Norwood|34.419998
1672|2019|8|23|25|60|0|Norwood|15.08|2019|8|26|18|30|20|Norwood|35.619999
1673|2019|8|23|25|60|10|Norwood|16.280001|2019|8|26|18|30|40|Norwood|34.970001
1674|2019|8|23|25|60|20|Norwood|17.1|2019|8|26|18|30|60|Norwood|35.57
1675|2019|8|23|25|60|30|Norwood|17.33|2019|8|26|18|60|0|Norwood|37.509998
1676|2019|8|23|25|60|40|Norwood|15.53|2019|8|26|18|60|20|Norwood|36.66
1677|2019|8|23|25|60|50|Norwood|14.22|2019|8|26|18|60|40|Norwood|34.709999
1678|2019|8|23|25|60|60|Norwood|15.26|2019|8|26|18|60|60|Norwood|35
1679|2019|8|24|0|0|0|Norwood|15.86|2019|8|26|20|0|0|Norwood|35.330002
1680|2019|8|24|0|0|10|Norwood|16.219999|2019|8|26|20|0|20|Norwood|34.619999
1681|2019|8|24|0|0|20|Norwood|17.08|2019|8|26|20|0|40|Norwood|35.619999
1682|2019|8|24|0|0|30|Norwood|17.389999|2019|8|26|20|0|60|Norwood|37.150002
1683|2019|8|24|0|0|40|Norwood|18.26|2019|8|26|20|30|0|Norwood|36.529999
1684|2019|8|24|0|0|50|Norwood|19.59|2019|8|26|20|30|20|Norwood|37.279999
1685|2019|8|24|0|0|60|Norwood|19.91|2019|8|26|20|30|40|Norwood|37.84
1686|2019|8|24|0|15|0|Norwood|20.57|2019|8|26|20|30|60|Norwood|36.220001
1687|2019|8|24|0|15|10|Norwood|20.860001|2019|8|26|20|60|0|Norwood|37.990002
1688|2019|8|24|0|15|20|Norwood|22.549999|2019|8|26|20|60|20|Norwood|38.110001
1689|2019|8|24|0|15|30|Norwood|20.59|2019|8|26|20|60|40|Norwood|36.950001
1690|2019|8|24|0|15|40|Norwood|22.200001|2019|8|26|20|60|60|Norwood|35.91
1691|2019|8|24|0|15|50|Norwood|22.059999|2019|8|26|22|0|0|Norwood|36.349998
1692|2019|8|24|0|15|60|Norwood|22.309999|2019|8|26|22|0|20|Norwood|36.400002
1693|2019|8|24|0|30|0|Norwood|24.280001|2019|8|26|22|0|40|Norwood|35.529999
1694|2019|8|24|0|30|10|Norwood|25.42|2019|8|26|22|0|60|Norwood|34.509998
1695|2019|8|24|0|30|20|Norwood|24.99|2019|8|26|22|30|0|Norwood|35.639999
1696|2019|8|24|0|30|30|Norwood|23.1|2019|8|26|22|30|20|Norwood|34.860001
1697|2019|8|24|0|30|40|Norwood|23.51|2019|8|26|22|30|40|Norwood|33.189999
1698|2019|8|24|0|30|50|Norwood|21.9|2019|8|26|22|30|60|Norwood|34.799999
1699|2019|8|24|0|30|60|Norwood|20.24|2019|8|26|22|60|0|Norwood|34.91
1700|2019|8|24|0|45|0|Norwood|20.129999|2019|8|26|22|60|20|Norwood|34.439999
1701|2019|8|24|0|45|10|Norwood|18.57|2019|8|26|22|60|40|Norwood|32.990002
1702|2019|8|24|0|45|20|Norwood|18.190001|2019|8|26|22|60|60|Norwood|33.040001
1703|2019|8|24|0|45|30|Norwood|17.059999|2019|8|26|24|0|0|Norwood|34.02
1704|2019|8|24|0|45|40|Norwood|16.110001|2019|8|26|24|0|20|Norwood|34.549999
1705|2019|8|24|0|45|50|Norwood|14.53|2019|8|26|24|0|40|Norwood|35.599998
1706|2019|8|24|0|45|60|Norwood|14|2019|8|26|24|0|60|Norwood|36.880001
1707|2019|8|24|0|60|0|Norwood|15.2|2019|8|26|24|30|0|Norwood|37.369999
1708|2019|8|24|0|60|10|Norwood|13.33|2019|8|26|24|30|20|Norwood|37.84
1709|2019|8|24|0|60|20|Norwood|12.17|2019|8|26|24|30|40|Norwood|37
1710|2019|8|24|0|60|30|Norwood|10.33|2019|8|26|24|30|60|Norwood|35.459999
1711|2019|8|24|0|60|40|Norwood|9.7|2019|8|26|24|60|0|Norwood|35.369999
1712|2019|8|24|0|60|50|Norwood|8.48|2019|8|26|24|60|20|Norwood|36.84
1713|2019|8|24|0|60|60|Norwood|10.26|2019|8|26|24|60|40|Norwood|36.330002
1714|2019|8|24|5|0|0|Norwood|11.5|2019|8|26|24|60|60|Norwood|36.970001
1715|2019|8|24|5|0|10|Norwood|12.51|2019|8|27|0|0|0|Norwood|35.279999
1716|2019|8|24|5|0|20|Norwood|14.22|2019|8|27|0|0|20|Norwood|35.970001
1717|2019|8|24|5|0|30|Norwood|14.15|2019|8|27|0|0|40|Norwood|36.439999
1718|2019|8|24|5|0|40|Norwood|14.15|2019|8|27|0|0|60|Norwood|35.57
1719|2019|8|24|5|0|50|Norwood|12.24|2019|8|27|0|30|0|Norwood|34.400002
1720|2019|8|24|5|0|60|Norwood|10.8|2019|8|27|0|30|20|Norwood|33.860001
1721|2019|8|24|5|15|0|Norwood|11.84|2019|8|27|0|30|40|Norwood|33.060001
1722|2019|8|24|5|15|10|Norwood|12.39|2019|8|27|0|30|60|Norwood|31.93
1723|2019|8|24|5|15|20|Norwood|11.53|2019|8|27|0|60|0|Norwood|32.799999
