ID|YEAR|MONTH|DAY|HOUR|MINUTE|SECOND|LOCATION|TEMPERATURE|YEAR|MONTH|DAY|HOUR|MINUTE|SECOND|LOCATION|HUMIDITY
1699|2019|8|24|0|30|60|Norwood|20.24|2019|8|24|0|30|60|Norwood|20.26
1707|2019|8|24|0|60|0|Norwood|15.2|2019|8|24|0|60|0|Norwood|19.91
1709|2019|8|24|0|60|20|Norwood|12.17|2019|8|24|0|60|20|Norwood|19.93
1711|2019|8|24|0|60|40|Norwood|9.7|2019|8|24|0|60|40|Norwood|18.280001
1713|2019|8|24|0|60|60|Norwood|10.26|2019|8|24|0|60|60|Norwood|17.93
1749|2019|8|24|10|0|0|Norwood|11.37|2019|8|24|10|0|0|Norwood|16.129999
1751|2019|8|24|10|0|20|Norwood|10.75|2019|8|24|10|0|20|Norwood|17.700001
1753|2019|8|24|10|0|40|Norwood|10.8|2019|8|24|10|0|40|Norwood|19.4
1755|2019|8|24|10|0|60|Norwood|10.99|2019|8|24|10|0|60|Norwood|20.129999
1763|2019|8|24|10|30|0|Norwood|12.46|2019|8|24|10|30|0|Norwood|18.129999
1765|2019|8|24|10|30|20|Norwood|12.39|2019|8|24|10|30|20|Norwood|17.02
1767|2019|8|24|10|30|40|Norwood|12.91|2019|8|24|10|30|40|Norwood|17.33
1769|2019|8|24|10|30|60|Norwood|12.59|2019|8|24|10|30|60|Norwood|18.620001
1777|2019|8|24|10|60|0|Norwood|12.51|2019|8|24|10|60|0|Norwood|16.73
1779|2019|8|24|10|60|20|Norwood|11.53|2019|8|24|10|60|20|Norwood|16.77
1781|2019|8|24|10|60|40|Norwood|11.51|2019|8|24|10|60|40|Norwood|16.700001
1783|2019|8|24|10|60|60|Norwood|12.4|2019|8|24|10|60|60|Norwood|16.530001
1819|2019|8|24|20|0|0|Norwood|12.99|2019|8|24|20|0|0|Norwood|11.04
1821|2019|8|24|20|0|20|Norwood|15.4|2019|8|24|20|0|20|Norwood|11.39
1823|2019|8|24|20|0|40|Norwood|16.700001|2019|8|24|20|0|40|Norwood|9.57
1825|2019|8|24|20|0|60|Norwood|15.17|2019|8|24|20|0|60|Norwood|9.46
1833|2019|8|24|20|30|0|Norwood|12.11|2019|8|24|20|30|0|Norwood|11.11
1835|2019|8|24|20|30|20|Norwood|12.68|2019|8|24|20|30|20|Norwood|12.02
1837|2019|8|24|20|30|40|Norwood|12.53|2019|8|24|20|30|40|Norwood|10.11
1839|2019|8|24|20|30|60|Norwood|12.11|2019|8|24|20|30|60|Norwood|8.84
1847|2019|8|24|20|60|0|Norwood|10.51|2019|8|24|20|60|0|Norwood|9.99
1849|2019|8|24|20|60|20|Norwood|9.82|2019|8|24|20|60|20|Norwood|11.95
1851|2019|8|24|20|60|40|Norwood|10.02|2019|8|24|20|60|40|Norwood|13.02
1853|2019|8|24|20|60|60|Norwood|11.3|2019|8|24|20|60|60|Norwood|13.48
1889|2019|8|25|0|0|0|Norwood|22.57|2019|8|25|0|0|0|Norwood|11.22
1891|2019|8|25|0|0|20|Norwood|21.190001|2019|8|25|0|0|20|Norwood|13.13
1893|2019|8|25|0|0|40|Norwood|18.370001|2019|8|25|0|0|40|Norwood|14.8
1895|2019|8|25|0|0|60|Norwood|17.860001|2019|8|25|0|0|60|Norwood|16.639999
1903|2019|8|25|0|30|0|Norwood|16.48|2019|8|25|0|30|0|Norwood|15.15
1905|2019|8|25|0|30|20|Norwood|18.99|2019|8|25|0|30|20|Norwood|14.35
1907|2019|8|25|0|30|40|Norwood|18.059999|2019|8|25|0|30|40|Norwood|15.53
1909|2019|8|25|0|30|60|Norwood|18.68|2019|8|25|0|30|60|Norwood|13.57
1917|2019|8|25|0|60|0|Norwood|19.48|2019|8|25|0|60|0|Norwood|13.93
1919|2019|8|25|0|60|20|Norwood|20.4|2019|8|25|0|60|20|Norwood|15.26
1921|2019|8|25|0|60|40|Norwood|20.389999|2019|8|25|0|60|40|Norwood|14.19
1923|2019|8|25|0|60|60|Norwood|18.200001|2019|8|25|0|60|60|Norwood|12.77
1959|2019|8|25|10|0|0|Norwood|17.26|2019|8|25|10|0|0|Norwood|21.91
1961|2019|8|25|10|0|20|Norwood|15.73|2019|8|25|10|0|20|Norwood|23.620001
1963|2019|8|25|10|0|40|Norwood|17.059999|2019|8|25|10|0|40|Norwood|21.620001
1965|2019|8|25|10|0|60|Norwood|13.91|2019|8|25|10|0|60|Norwood|22.5
1973|2019|8|25|10|30|0|Norwood|16.309999|2019|8|25|10|30|0|Norwood|21.48
1975|2019|8|25|10|30|20|Norwood|15.26|2019|8|25|10|30|20|Norwood|21.57
1977|2019|8|25|10|30|40|Norwood|16.700001|2019|8|25|10|30|40|Norwood|22.459999
1979|2019|8|25|10|30|60|Norwood|18.700001|2019|8|25|10|30|60|Norwood|21.17
1987|2019|8|25|10|60|0|Norwood|22|2019|8|25|10|60|0|Norwood|22.530001
1989|2019|8|25|10|60|20|Norwood|21.42|2019|8|25|10|60|20|Norwood|23.9
1991|2019|8|25|10|60|40|Norwood|20.620001|2019|8|25|10|60|40|Norwood|22.08
1993|2019|8|25|10|60|60|Norwood|20.99|2019|8|25|10|60|60|Norwood|23.370001
2029|2019|8|25|20|0|0|Norwood|19.93|2019|8|25|20|0|0|Norwood|21.620001
2031|2019|8|25|20|0|20|Norwood|23.1|2019|8|25|20|0|20|Norwood|21.84
2033|2019|8|25|20|0|40|Norwood|22.99|2019|8|25|20|0|40|Norwood|23.17
2035|2019|8|25|20|0|60|Norwood|22.17|2019|8|25|20|0|60|Norwood|22.33
2043|2019|8|25|20|30|0|Norwood|18.309999|2019|8|25|20|30|0|Norwood|22.969999
2045|2019|8|25|20|30|20|Norwood|20.280001|2019|8|25|20|30|20|Norwood|23.35
2047|2019|8|25|20|30|40|Norwood|20.370001|2019|8|25|20|30|40|Norwood|22.42
2049|2019|8|25|20|30|60|Norwood|19.280001|2019|8|25|20|30|60|Norwood|22.99
2057|2019|8|25|20|60|0|Norwood|16.91|2019|8|25|20|60|0|Norwood|23.73
2059|2019|8|25|20|60|20|Norwood|16.700001|2019|8|25|20|60|20|Norwood|24.950001
2061|2019|8|25|20|60|40|Norwood|17.24|2019|8|25|20|60|40|Norwood|23.530001
2063|2019|8|25|20|60|60|Norwood|19.129999|2019|8|25|20|60|60|Norwood|23.950001
2099|2019|8|26|0|0|0|Norwood|14.82|2019|8|26|0|0|0|Norwood|23.709999
2101|2019|8|26|0|0|20|Norwood|16.99|2019|8|26|0|0|20|Norwood|24.219999
2103|2019|8|26|0|0|40|Norwood|16.59|2019|8|26|0|0|40|Norwood|25.6
2105|2019|8|26|0|0|60|Norwood|16.77|2019|8|26|0|0|60|Norwood|24.969999
2113|2019|8|26|0|30|0|Norwood|12.66|2019|8|26|0|30|0|Norwood|25.17
2115|2019|8|26|0|30|20|Norwood|9.91|2019|8|26|0|30|20|Norwood|24.190001
2117|2019|8|26|0|30|40|Norwood|11.2|2019|8|26|0|30|40|Norwood|25.700001
2119|2019|8|26|0|30|60|Norwood|12.51|2019|8|26|0|30|60|Norwood|25.530001
2127|2019|8|26|0|60|0|Norwood|11.95|2019|8|26|0|60|0|Norwood|26.15
2129|2019|8|26|0|60|20|Norwood|12.06|2019|8|26|0|60|20|Norwood|27.709999
2131|2019|8|26|0|60|40|Norwood|9.93|2019|8|26|0|60|40|Norwood|29.42
2133|2019|8|26|0|60|60|Norwood|12.37|2019|8|26|0|60|60|Norwood|28.799999
2169|2019|8|26|10|0|0|Norwood|10.6|2019|8|26|10|0|0|Norwood|26.91
2171|2019|8|26|10|0|20|Norwood|13.48|2019|8|26|10|0|20|Norwood|26.440001
2173|2019|8|26|10|0|40|Norwood|13.1|2019|8|26|10|0|40|Norwood|25.66
2175|2019|8|26|10|0|60|Norwood|16.24|2019|8|26|10|0|60|Norwood|26.299999
2183|2019|8|26|10|30|0|Norwood|14.57|2019|8|26|10|30|0|Norwood|28.110001
2185|2019|8|26|10|30|20|Norwood|13.44|2019|8|26|10|30|20|Norwood|26.309999
2187|2019|8|26|10|30|40|Norwood|12.66|2019|8|26|10|30|40|Norwood|24.370001
2189|2019|8|26|10|30|60|Norwood|12.24|2019|8|26|10|30|60|Norwood|24.15
2197|2019|8|26|10|60|0|Norwood|13.6|2019|8|26|10|60|0|Norwood|23.77
2199|2019|8|26|10|60|20|Norwood|12.11|2019|8|26|10|60|20|Norwood|25.299999
2201|2019|8|26|10|60|40|Norwood|11.79|2019|8|26|10|60|40|Norwood|25.309999
2203|2019|8|26|10|60|60|Norwood|13.22|2019|8|26|10|60|60|Norwood|24.200001
2239|2019|8|26|20|0|0|Norwood|14.73|2019|8|26|20|0|0|Norwood|35.330002
2241|2019|8|26|20|0|20|Norwood|15.39|2019|8|26|20|0|20|Norwood|34.619999
2243|2019|8|26|20|0|40|Norwood|14.33|2019|8|26|20|0|40|Norwood|35.619999
2245|2019|8|26|20|0|60|Norwood|13.39|2019|8|26|20|0|60|Norwood|37.150002
2253|2019|8|26|20|30|0|Norwood|11.13|2019|8|26|20|30|0|Norwood|36.529999
2255|2019|8|26|20|30|20|Norwood|11.68|2019|8|26|20|30|20|Norwood|37.279999
2257|2019|8|26|20|30|40|Norwood|11.53|2019|8|26|20|30|40|Norwood|37.84
2259|2019|8|26|20|30|60|Norwood|12.1|2019|8|26|20|30|60|Norwood|36.220001
2267|2019|8|26|20|60|0|Norwood|15|2019|8|26|20|60|0|Norwood|37.990002
2269|2019|8|26|20|60|20|Norwood|15.28|2019|8|26|20|60|20|Norwood|38.110001
2271|2019|8|26|20|60|40|Norwood|13.33|2019|8|26|20|60|40|Norwood|36.950001
2273|2019|8|26|20|60|60|Norwood|16.040001|2019|8|26|20|60|60|Norwood|35.91
2309|2019|8|27|0|0|0|Norwood|16.08|2019|8|27|0|0|0|Norwood|35.279999
2311|2019|8|27|0|0|20|Norwood|15.2|2019|8|27|0|0|20|Norwood|35.970001
2313|2019|8|27|0|0|40|Norwood|16.549999|2019|8|27|0|0|40|Norwood|36.439999
2315|2019|8|27|0|0|60|Norwood|16.389999|2019|8|27|0|0|60|Norwood|35.57
2323|2019|8|27|0|30|0|Norwood|20.59|2019|8|27|0|30|0|Norwood|34.400002
2325|2019|8|27|0|30|20|Norwood|20.17|2019|8|27|0|30|20|Norwood|33.860001
2327|2019|8|27|0|30|40|Norwood|20.91|2019|8|27|0|30|40|Norwood|33.060001
2329|2019|8|27|0|30|60|Norwood|21.530001|2019|8|27|0|30|60|Norwood|31.93
2337|2019|8|27|0|60|0|Norwood|20.389999|2019|8|27|0|60|0|Norwood|32.799999
2339|2019|8|27|0|60|20|Norwood|22.91|2019|8|27|0|60|20|Norwood|34.310001
2341|2019|8|27|0|60|40|Norwood|22.440001|2019|8|27|0|60|40|Norwood|35.330002
2343|2019|8|27|0|60|60|Norwood|22.549999|2019|8|27|0|60|60|Norwood|34.84
2379|2019|8|27|10|0|0|Norwood|26.059999|2019|8|27|10|0|0|Norwood|29.299999
2381|2019|8|27|10|0|20|Norwood|27.99|2019|8|27|10|0|20|Norwood|28.82
2383|2019|8|27|10|0|40|Norwood|26.879999|2019|8|27|10|0|40|Norwood|27.799999
2385|2019|8|27|10|0|60|Norwood|26.84|2019|8|27|10|0|60|Norwood|27.42
2393|2019|8|27|10|30|0|Norwood|22.73|2019|8|27|10|30|0|Norwood|27.440001
2395|2019|8|27|10|30|20|Norwood|23.08|2019|8|27|10|30|20|Norwood|29.42
2397|2019|8|27|10|30|40|Norwood|24.59|2019|8|27|10|30|40|Norwood|29.200001
2399|2019|8|27|10|30|60|Norwood|24.84|2019|8|27|10|30|60|Norwood|27.73
2407|2019|8|27|10|60|0|Norwood|28.309999|2019|8|27|10|60|0|Norwood|27.33
2409|2019|8|27|10|60|20|Norwood|28.190001|2019|8|27|10|60|20|Norwood|29.040001
2411|2019|8|27|10|60|40|Norwood|28.5|2019|8|27|10|60|40|Norwood|28.200001
2413|2019|8|27|10|60|60|Norwood|30.110001|2019|8|27|10|60|60|Norwood|27.57
2449|2019|8|27|20|0|0|Norwood|38.57|2019|8|27|20|0|0|Norwood|27.6
2451|2019|8|27|20|0|20|Norwood|37.040001|2019|8|27|20|0|20|Norwood|26.84
2453|2019|8|27|20|0|40|Norwood|37.060001|2019|8|27|20|0|40|Norwood|26.110001
2455|2019|8|27|20|0|60|Norwood|36.5|2019|8|27|20|0|60|Norwood|27.4
2463|2019|8|27|20|30|0|Norwood|31.73|2019|8|27|20|30|0|Norwood|25.73
2465|2019|8|27|20|30|20|Norwood|31.42|2019|8|27|20|30|20|Norwood|25.709999
2467|2019|8|27|20|30|40|Norwood|29.200001|2019|8|27|20|30|40|Norwood|26
2469|2019|8|27|20|30|60|Norwood|29.51|2019|8|27|20|30|60|Norwood|26.879999
2477|2019|8|27|20|60|0|Norwood|30.66|2019|8|27|20|60|0|Norwood|28.24
2479|2019|8|27|20|60|20|Norwood|28.17|2019|8|27|20|60|20|Norwood|27.370001
2481|2019|8|27|20|60|40|Norwood|30.6|2019|8|27|20|60|40|Norwood|27.190001
2483|2019|8|27|20|60|60|Norwood|29.57|2019|8|27|20|60|60|Norwood|25.370001
2519|2019|8|28|0|0|0|Norwood|37.240002|2019|8|28|0|0|0|Norwood|13.28
2521|2019|8|28|0|0|20|Norwood|37.799999|2019|8|28|0|0|20|Norwood|12.71
2523|2019|8|28|0|0|40|Norwood|35.77|2019|8|28|0|0|40|Norwood|10.88
2525|2019|8|28|0|0|60|Norwood|36.220001|2019|8|28|0|0|60|Norwood|10.55
2533|2019|8|28|0|30|0|Norwood|37.91|2019|8|28|0|30|0|Norwood|11.17
2535|2019|8|28|0|30|20|Norwood|35.639999|2019|8|28|0|30|20|Norwood|12.13
2537|2019|8|28|0|30|40|Norwood|35.240002|2019|8|28|0|30|40|Norwood|13.46
2539|2019|8|28|0|30|60|Norwood|34.040001|2019|8|28|0|30|60|Norwood|12.84
2547|2019|8|28|0|60|0|Norwood|36.349998|2019|8|28|0|60|0|Norwood|14.55
2549|2019|8|28|0|60|20|Norwood|33.150002|2019|8|28|0|60|20|Norwood|12.62
2551|2019|8|28|0|60|40|Norwood|32.91|2019|8|28|0|60|40|Norwood|13.08
2553|2019|8|28|0|60|60|Norwood|32.310001|2019|8|28|0|60|60|Norwood|13.24
2589|2019|8|28|10|0|0|Norwood|31.26|2019|8|28|10|0|0|Norwood|11.28
2591|2019|8|28|10|0|20|Norwood|31.200001|2019|8|28|10|0|20|Norwood|12.15
2593|2019|8|28|10|0|40|Norwood|31.280001|2019|8|28|10|0|40|Norwood|10.2
2595|2019|8|28|10|0|60|Norwood|30.66|2019|8|28|10|0|60|Norwood|11.31
2603|2019|8|28|10|30|0|Norwood|30.389999|2019|8|28|10|30|0|Norwood|11.62
2605|2019|8|28|10|30|20|Norwood|30.35|2019|8|28|10|30|20|Norwood|11.59
2607|2019|8|28|10|30|40|Norwood|29.82|2019|8|28|10|30|40|Norwood|11.53
2609|2019|8|28|10|30|60|Norwood|30.059999|2019|8|28|10|30|60|Norwood|12.37
2617|2019|8|28|10|60|0|Norwood|28.77|2019|8|28|10|60|0|Norwood|13.9
2619|2019|8|28|10|60|20|Norwood|29.389999|2019|8|28|10|60|20|Norwood|15.6
2621|2019|8|28|10|60|40|Norwood|27.35|2019|8|28|10|60|40|Norwood|17.5
2623|2019|8|28|10|60|60|Norwood|24.51|2019|8|28|10|60|60|Norwood|18.860001
2659|2019|8|28|20|0|0|Norwood|24.77|2019|8|28|20|0|0|Norwood|18.040001
2661|2019|8|28|20|0|20|Norwood|23.299999|2019|8|28|20|0|20|Norwood|16.059999
2663|2019|8|28|20|0|40|Norwood|26.02|2019|8|28|20|0|40|Norwood|16.84
2665|2019|8|28|20|0|60|Norwood|27.219999|2019|8|28|20|0|60|Norwood|15.22
2673|2019|8|28|20|30|0|Norwood|33.040001|2019|8|28|20|30|0|Norwood|16.73
2675|2019|8|28|20|30|20|Norwood|34.5|2019|8|28|20|30|20|Norwood|15.95
2677|2019|8|28|20|30|40|Norwood|37.200001|2019|8|28|20|30|40|Norwood|14.4
2679|2019|8|28|20|30|60|Norwood|38.02|2019|8|28|20|30|60|Norwood|13
2687|2019|8|28|20|60|0|Norwood|36.200001|2019|8|28|20|60|0|Norwood|12.55
2689|2019|8|28|20|60|20|Norwood|35.110001|2019|8|28|20|60|20|Norwood|12.22
2691|2019|8|28|20|60|40|Norwood|34.02|2019|8|28|20|60|40|Norwood|11.02
2693|2019|8|28|20|60|60|Norwood|31.26|2019|8|28|20|60|60|Norwood|11.97
2729|2019|8|29|0|0|0|Norwood|24.48|2019|8|29|0|0|0|Norwood|17.08
2731|2019|8|29|0|0|20|Norwood|24.059999|2019|8|29|0|0|20|Norwood|15.6
2733|2019|8|29|0|0|40|Norwood|22.08|2019|8|29|0|0|40|Norwood|14.91
2735|2019|8|29|0|0|60|Norwood|20.440001|2019|8|29|0|0|60|Norwood|15.53
2743|2019|8|29|0|30|0|Norwood|19.99|2019|8|29|0|30|0|Norwood|15.86
2745|2019|8|29|0|30|20|Norwood|19.42|2019|8|29|0|30|20|Norwood|16.73
2747|2019|8|29|0|30|40|Norwood|20.129999|2019|8|29|0|30|40|Norwood|16.51
2749|2019|8|29|0|30|60|Norwood|21.700001|2019|8|29|0|30|60|Norwood|18.370001
2757|2019|8|29|0|60|0|Norwood|25.059999|2019|8|29|0|60|0|Norwood|20.059999
2759|2019|8|29|0|60|20|Norwood|26.59|2019|8|29|0|60|20|Norwood|20.59
2761|2019|8|29|0|60|40|Norwood|27.17|2019|8|29|0|60|40|Norwood|19.48
2763|2019|8|29|0|60|60|Norwood|27.389999|2019|8|29|0|60|60|Norwood|20.040001
2799|2019|8|29|10|0|0|Norwood|24.91|2019|8|29|10|0|0|Norwood|20.040001
2801|2019|8|29|10|0|20|Norwood|27.26|2019|8|29|10|0|20|Norwood|19.4
2803|2019|8|29|10|0|40|Norwood|25.26|2019|8|29|10|0|40|Norwood|19.02
2805|2019|8|29|10|0|60|Norwood|24.280001|2019|8|29|10|0|60|Norwood|18.370001
2813|2019|8|29|10|30|0|Norwood|27.459999|2019|8|29|10|30|0|Norwood|17.040001
2815|2019|8|29|10|30|20|Norwood|30.08|2019|8|29|10|30|20|Norwood|16.24
2817|2019|8|29|10|30|40|Norwood|30.950001|2019|8|29|10|30|40|Norwood|14.7
2819|2019|8|29|10|30|60|Norwood|28.459999|2019|8|29|10|30|60|Norwood|13.93
2827|2019|8|29|10|60|0|Norwood|29.309999|2019|8|29|10|60|0|Norwood|12.24
2829|2019|8|29|10|60|20|Norwood|31.110001|2019|8|29|10|60|20|Norwood|13.9
2831|2019|8|29|10|60|40|Norwood|32.279999|2019|8|29|10|60|40|Norwood|12.15
2833|2019|8|29|10|60|60|Norwood|30.549999|2019|8|29|10|60|60|Norwood|12.1
2869|2019|8|29|20|0|0|Norwood|38.419998|2019|8|29|20|0|0|Norwood|22.459999
2871|2019|8|29|20|0|20|Norwood|39.130001|2019|8|29|20|0|20|Norwood|21.24
2873|2019|8|29|20|0|40|Norwood|38.900002|2019|8|29|20|0|40|Norwood|22.950001
2875|2019|8|29|20|0|60|Norwood|37.73|2019|8|29|20|0|60|Norwood|22.110001
2883|2019|8|29|20|30|0|Norwood|37.02|2019|8|29|20|30|0|Norwood|23.17
2885|2019|8|29|20|30|20|Norwood|36.880001|2019|8|29|20|30|20|Norwood|22.879999
2887|2019|8|29|20|30|40|Norwood|37.080002|2019|8|29|20|30|40|Norwood|22.35
2889|2019|8|29|20|30|60|Norwood|36.880001|2019|8|29|20|30|60|Norwood|21.26
2897|2019|8|29|20|60|0|Norwood|35.349998|2019|8|29|20|60|0|Norwood|22.4
2899|2019|8|29|20|60|20|Norwood|35.419998|2019|8|29|20|60|20|Norwood|23.02
2901|2019|8|29|20|60|40|Norwood|37.349998|2019|8|29|20|60|40|Norwood|23.530001
2903|2019|8|29|20|60|60|Norwood|38.02|2019|8|29|20|60|60|Norwood|21.59
2939|2019|8|30|0|0|0|Norwood|25.66|2019|8|30|0|0|0|Norwood|21.6
2941|2019|8|30|0|0|20|Norwood|27.08|2019|8|30|0|0|20|Norwood|23.51
2943|2019|8|30|0|0|40|Norwood|28.459999|2019|8|30|0|0|40|Norwood|22.33
2945|2019|8|30|0|0|60|Norwood|29.59|2019|8|30|0|0|60|Norwood|23.709999
2953|2019|8|30|0|30|0|Norwood|33.91|2019|8|30|0|30|0|Norwood|23.66
2955|2019|8|30|0|30|20|Norwood|33.240002|2019|8|30|0|30|20|Norwood|25.48
2957|2019|8|30|0|30|40|Norwood|32.860001|2019|8|30|0|30|40|Norwood|24.84
2959|2019|8|30|0|30|60|Norwood|31.799999|2019|8|30|0|30|60|Norwood|23.309999
2967|2019|8|30|0|60|0|Norwood|27.6|2019|8|30|0|60|0|Norwood|21.370001
2969|2019|8|30|0|60|20|Norwood|26.57|2019|8|30|0|60|20|Norwood|21.110001
2971|2019|8|30|0|60|40|Norwood|29.57|2019|8|30|0|60|40|Norwood|21.57
2973|2019|8|30|0|60|60|Norwood|29.1|2019|8|30|0|60|60|Norwood|20.200001
3009|2019|8|30|10|0|0|Norwood|20.6|2019|8|30|10|0|0|Norwood|31.91
3011|2019|8|30|10|0|20|Norwood|19.200001|2019|8|30|10|0|20|Norwood|32.59
3013|2019|8|30|10|0|40|Norwood|18.08|2019|8|30|10|0|40|Norwood|32.110001
3015|2019|8|30|10|0|60|Norwood|18.129999|2019|8|30|10|0|60|Norwood|33.240002
3023|2019|8|30|10|30|0|Norwood|22.129999|2019|8|30|10|30|0|Norwood|35.02
3025|2019|8|30|10|30|20|Norwood|20.200001|2019|8|30|10|30|20|Norwood|33.040001
3027|2019|8|30|10|30|40|Norwood|20.75|2019|8|30|10|30|40|Norwood|34.84
3029|2019|8|30|10|30|60|Norwood|20.82|2019|8|30|10|30|60|Norwood|35.799999
3037|2019|8|30|10|60|0|Norwood|19.84|2019|8|30|10|60|0|Norwood|36.169998
3039|2019|8|30|10|60|20|Norwood|23.17|2019|8|30|10|60|20|Norwood|35.400002
3041|2019|8|30|10|60|40|Norwood|22.950001|2019|8|30|10|60|40|Norwood|35.189999
3043|2019|8|30|10|60|60|Norwood|20.66|2019|8|30|10|60|60|Norwood|33.240002
3079|2019|8|30|20|0|0|Norwood|14.11|2019|8|30|20|0|0|Norwood|29.1
3081|2019|8|30|20|0|20|Norwood|13.44|2019|8|30|20|0|20|Norwood|27.860001
3083|2019|8|30|20|0|40|Norwood|11.37|2019|8|30|20|0|40|Norwood|29.35
3085|2019|8|30|20|0|60|Norwood|11.2|2019|8|30|20|0|60|Norwood|29.33
3093|2019|8|30|20|30|0|Norwood|12.7|2019|8|30|20|30|0|Norwood|28.530001
3095|2019|8|30|20|30|20|Norwood|12.66|2019|8|30|20|30|20|Norwood|27.700001
3097|2019|8|30|20|30|40|Norwood|10|2019|8|30|20|30|40|Norwood|29.129999
3099|2019|8|30|20|30|60|Norwood|8.11|2019|8|30|20|30|60|Norwood|29.459999
3107|2019|8|30|20|60|0|Norwood|11.46|2019|8|30|20|60|0|Norwood|30.75
3109|2019|8|30|20|60|20|Norwood|10.02|2019|8|30|20|60|20|Norwood|31.299999
3111|2019|8|30|20|60|40|Norwood|10|2019|8|30|20|60|40|Norwood|31.35
3113|2019|8|30|20|60|60|Norwood|10.26|2019|8|30|20|60|60|Norwood|33.150002
3149|2019|9|1|0|0|0|Norwood|20.75|2019|9|1|0|0|0|Norwood|25.66
3151|2019|9|1|0|0|20|Norwood|20.200001|2019|9|1|0|0|20|Norwood|25.799999
3153|2019|9|1|0|0|40|Norwood|20.530001|2019|9|1|0|0|40|Norwood|27.6
3155|2019|9|1|0|0|60|Norwood|21.219999|2019|9|1|0|0|60|Norwood|25.91
3163|2019|9|1|0|30|0|Norwood|25.48|2019|9|1|0|30|0|Norwood|27.040001
3165|2019|9|1|0|30|20|Norwood|26.370001|2019|9|1|0|30|20|Norwood|25.299999
3167|2019|9|1|0|30|40|Norwood|27.77|2019|9|1|0|30|40|Norwood|26.17
3169|2019|9|1|0|30|60|Norwood|28.040001|2019|9|1|0|30|60|Norwood|27.299999
3177|2019|9|1|0|60|0|Norwood|26.33|2019|9|1|0|60|0|Norwood|27.99
3179|2019|9|1|0|60|20|Norwood|24.059999|2019|9|1|0|60|20|Norwood|26.15
3181|2019|9|1|0|60|40|Norwood|21.35|2019|9|1|0|60|40|Norwood|25.84
3183|2019|9|1|0|60|60|Norwood|21.73|2019|9|1|0|60|60|Norwood|27.57
3219|2019|9|1|10|0|0|Norwood|35.349998|2019|9|1|10|0|0|Norwood|17.75
3221|2019|9|1|10|0|20|Norwood|38.369999|2019|9|1|10|0|20|Norwood|19.440001
3223|2019|9|1|10|0|40|Norwood|35.240002|2019|9|1|10|0|40|Norwood|18.08
3225|2019|9|1|10|0|60|Norwood|33.200001|2019|9|1|10|0|60|Norwood|17.24
3233|2019|9|1|10|30|0|Norwood|31.02|2019|9|1|10|30|0|Norwood|17.51
3235|2019|9|1|10|30|20|Norwood|31.950001|2019|9|1|10|30|20|Norwood|16.48
3237|2019|9|1|10|30|40|Norwood|32.77|2019|9|1|10|30|40|Norwood|15.28
3239|2019|9|1|10|30|60|Norwood|31.6|2019|9|1|10|30|60|Norwood|15.35
3247|2019|9|1|10|60|0|Norwood|37.459999|2019|9|1|10|60|0|Norwood|15.88
3249|2019|9|1|10|60|20|Norwood|37.439999|2019|9|1|10|60|20|Norwood|15.79
3251|2019|9|1|10|60|40|Norwood|37.990002|2019|9|1|10|60|40|Norwood|17.02
3253|2019|9|1|10|60|60|Norwood|38.400002|2019|9|1|10|60|60|Norwood|17.1
3289|2019|9|1|20|0|0|Norwood|38.709999|2019|9|1|20|0|0|Norwood|27.26
3291|2019|9|1|20|0|20|Norwood|38.349998|2019|9|1|20|0|20|Norwood|27.68
3293|2019|9|1|20|0|40|Norwood|36.990002|2019|9|1|20|0|40|Norwood|28.73
3295|2019|9|1|20|0|60|Norwood|37.950001|2019|9|1|20|0|60|Norwood|28.950001
3303|2019|9|1|20|30|0|Norwood|40.02|2019|9|1|20|30|0|Norwood|29.200001
3305|2019|9|1|20|30|20|Norwood|38.099998|2019|9|1|20|30|20|Norwood|28.1
3307|2019|9|1|20|30|40|Norwood|40.060001|2019|9|1|20|30|40|Norwood|26.879999
3309|2019|9|1|20|30|60|Norwood|37.82|2019|9|1|20|30|60|Norwood|26.549999
3317|2019|9|1|20|60|0|Norwood|36.66|2019|9|1|20|60|0|Norwood|28.459999
3319|2019|9|1|20|60|20|Norwood|34.130001|2019|9|1|20|60|20|Norwood|29.200001
3321|2019|9|1|20|60|40|Norwood|37.880001|2019|9|1|20|60|40|Norwood|30.26
3323|2019|9|1|20|60|60|Norwood|37.439999|2019|9|1|20|60|60|Norwood|31.389999
3359|2019|9|2|0|0|0|Norwood|30.1|2019|9|2|0|0|0|Norwood|35.619999
3361|2019|9|2|0|0|20|Norwood|31.84|2019|9|2|0|0|20|Norwood|33.66
3363|2019|9|2|0|0|40|Norwood|31.700001|2019|9|2|0|0|40|Norwood|33.799999
3365|2019|9|2|0|0|60|Norwood|31.9|2019|9|2|0|0|60|Norwood|35.619999
3373|2019|9|2|0|30|0|Norwood|32.59|2019|9|2|0|30|0|Norwood|35.459999
3375|2019|9|2|0|30|20|Norwood|32.709999|2019|9|2|0|30|20|Norwood|34.389999
3377|2019|9|2|0|30|40|Norwood|33.529999|2019|9|2|0|30|40|Norwood|35.57
3379|2019|9|2|0|30|60|Norwood|33.310001|2019|9|2|0|30|60|Norwood|35.66
3387|2019|9|2|0|60|0|Norwood|30.5|2019|9|2|0|60|0|Norwood|34.59
3389|2019|9|2|0|60|20|Norwood|32.439999|2019|9|2|0|60|20|Norwood|34.200001
