ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,HUMIDITY
558,2019,12,1,22,46,87,Kensington,60.73
559,2019,12,1,22,92,0,Kensington,60.66
560,2019,12,1,22,92,29,Kensington,59.400002
561,2019,12,1,22,92,58,Kensington,58.189999
562,2019,12,1,22,92,87,Kensington,56.950001
563,2019,12,1,44,0,0,Kensington,55.84
564,2019,12,1,44,0,29,Kensington,54.150002
565,2019,12,1,44,0,58,Kensington,53.48
566,2019,12,1,44,0,87,Kensington,53.349998
567,2019,12,1,44,46,0,Kensington,55.220001
568,2019,12,1,44,46,29,Kensington,55.459999
569,2019,12,1,44,46,58,Kensington,56.66
570,2019,12,1,44,46,87,Kensington,57.419998
571,2019,12,1,44,92,0,Kensington,58.369999
572,2019,12,1,44,92,29,Kensington,58.310001
573,2019,12,1,44,92,58,Kensington,59.200001
574,2019,12,1,44,92,87,Kensington,58.189999
575,2019,12,11,0,0,0,Kensington,59.77
576,2019,12,11,0,0,29,Kensington,58.57
577,2019,12,11,0,0,58,Kensington,57.459999
578,2019,12,11,0,0,87,Kensington,57.700001
579,2019,12,11,0,46,0,Kensington,59.57
580,2019,12,11,0,46,29,Kensington,60.529999
581,2019,12,11,0,46,58,Kensington,58.66
582,2019,12,11,0,46,87,Kensington,59.150002
583,2019,12,11,0,92,0,Kensington,59.099998
584,2019,12,11,0,92,29,Kensington,57.220001
585,2019,12,11,0,92,58,Kensington,58.299999
586,2019,12,11,0,92,87,Kensington,59.639999
587,2019,12,11,22,0,0,Kensington,59.02
588,2019,12,11,22,0,29,Kensington,59.110001
589,2019,12,11,22,0,58,Kensington,59.950001
590,2019,12,11,22,0,87,Kensington,60.619999
591,2019,12,11,22,46,0,Kensington,60.150002
592,2019,12,11,22,46,29,Kensington,58.73
593,2019,12,11,22,46,58,Kensington,57.639999
594,2019,12,11,22,46,87,Kensington,57.73
595,2019,12,11,22,92,0,Kensington,58.459999
596,2019,12,11,22,92,29,Kensington,58.990002
597,2019,12,11,22,92,58,Kensington,58.84
598,2019,12,11,22,92,87,Kensington,59.369999
599,2019,12,11,44,0,0,Kensington,60.73
600,2019,12,11,44,0,29,Kensington,59.0
601,2019,12,11,44,0,58,Kensington,57.099998
602,2019,12,11,44,0,87,Kensington,58.349998
603,2019,12,11,44,46,0,Kensington,56.700001
604,2019,12,11,44,46,29,Kensington,55.57
605,2019,12,11,44,46,58,Kensington,57.549999
606,2019,12,11,44,46,87,Kensington,58.130001
607,2019,12,11,44,92,0,Kensington,56.299999
608,2019,12,11,44,92,29,Kensington,57.48
609,2019,12,11,44,92,58,Kensington,59.349998
610,2019,12,11,44,92,87,Kensington,60.549999
611,2019,12,21,0,0,0,Kensington,59.75
612,2019,12,21,0,0,29,Kensington,60.349998
613,2019,12,21,0,0,58,Kensington,60.310001
614,2019,12,21,0,0,87,Kensington,61.040001
615,2019,12,21,0,46,0,Kensington,62.310001
616,2019,12,21,0,46,29,Kensington,63.400002
617,2019,12,21,0,46,58,Kensington,62.57
618,2019,12,21,0,46,87,Kensington,62.349998
619,2019,12,21,0,92,0,Kensington,63.400002
620,2019,12,21,0,92,29,Kensington,64.790001
621,2019,12,21,0,92,58,Kensington,65.989998
622,2019,12,21,0,92,87,Kensington,64.169998
623,2019,12,21,22,0,0,Kensington,62.189999
624,2019,12,21,22,0,29,Kensington,60.59
625,2019,12,21,22,0,58,Kensington,58.599998
626,2019,12,21,22,0,87,Kensington,60.240002
627,2019,12,21,22,46,0,Kensington,58.459999
628,2019,12,21,22,46,29,Kensington,59.169998
629,2019,12,21,22,46,58,Kensington,59.57
630,2019,12,21,22,46,87,Kensington,60.799999
631,2019,12,21,22,92,0,Kensington,60.220001
632,2019,12,21,22,92,29,Kensington,59.599998
633,2019,12,21,22,92,58,Kensington,60.299999
634,2019,12,21,22,92,87,Kensington,58.349998
635,2019,12,21,44,0,0,Kensington,58.91
636,2019,12,21,44,0,29,Kensington,59.73
637,2019,12,21,44,0,58,Kensington,61.639999
638,2019,12,21,44,0,87,Kensington,61.040001
639,2019,12,21,44,46,0,Kensington,61.990002
640,2019,12,21,44,46,29,Kensington,63.59
641,2019,12,21,44,46,58,Kensington,63.279999
642,2019,12,21,44,46,87,Kensington,61.799999
643,2019,12,21,44,92,0,Kensington,62.299999
644,2019,12,21,44,92,29,Kensington,63.990002
645,2019,12,21,44,92,58,Kensington,64.660004
646,2019,12,21,44,92,87,Kensington,64.910004
647,2019,12,31,0,0,0,Kensington,65.639999
648,2019,12,31,0,0,29,Kensington,65.589996
649,2019,12,31,0,0,58,Kensington,66.370003
650,2019,12,31,0,0,87,Kensington,65.879997
651,2019,12,31,0,46,0,Kensington,66.110001
652,2019,12,31,0,46,29,Kensington,66.330002
653,2019,12,31,0,46,58,Kensington,68.110001
654,2019,12,31,0,46,87,Kensington,67.349998
655,2019,12,31,0,92,0,Kensington,68.699997
656,2019,12,31,0,92,29,Kensington,70.150002
657,2019,12,31,0,92,58,Kensington,70.389999
658,2019,12,31,0,92,87,Kensington,72.349998
659,2019,12,31,22,0,0,Kensington,70.93
660,2019,12,31,22,0,29,Kensington,72.0
661,2019,12,31,22,0,58,Kensington,73.769997
662,2019,12,31,22,0,87,Kensington,72.199997
663,2019,12,31,22,46,0,Kensington,73.080002
664,2019,12,31,22,46,29,Kensington,71.199997
665,2019,12,31,22,46,58,Kensington,72.239998
666,2019,12,31,22,46,87,Kensington,72.970001
667,2019,12,31,22,92,0,Kensington,72.989998
668,2019,12,31,22,92,29,Kensington,72.599998
669,2019,12,31,22,92,58,Kensington,74.0
670,2019,12,31,22,92,87,Kensington,72.529999
671,2019,12,31,44,0,0,Kensington,71.529999
672,2019,12,31,44,0,29,Kensington,70.459999
673,2019,12,31,44,0,58,Kensington,68.800003
674,2019,12,31,44,0,87,Kensington,66.879997
675,2019,12,31,44,46,0,Kensington,64.910004
676,2019,12,31,44,46,29,Kensington,65.110001
677,2019,12,31,44,46,58,Kensington,63.57
678,2019,12,31,44,46,87,Kensington,64.199997
679,2019,12,31,44,92,0,Kensington,66.059998
680,2019,12,31,44,92,29,Kensington,66.550003
681,2019,12,31,44,92,58,Kensington,67.019997
682,2019,12,31,44,92,87,Kensington,65.129997
683,2019,1,1,0,0,0,Kensington,65.0
684,2019,1,1,0,0,29,Kensington,64.550003
685,2019,1,1,0,0,58,Kensington,64.989998
686,2019,1,1,0,0,87,Kensington,64.150002
687,2019,1,1,0,46,0,Kensington,66.040001
688,2019,1,1,0,46,29,Kensington,65.800003
689,2019,1,1,0,46,58,Kensington,67.059998
690,2019,1,1,0,46,87,Kensington,67.589996
691,2019,1,1,0,92,0,Kensington,65.589996
692,2019,1,1,0,92,29,Kensington,64.57
693,2019,1,1,0,92,58,Kensington,64.389999
694,2019,1,1,0,92,87,Kensington,64.099998
695,2019,1,1,22,0,0,Kensington,65.440002
696,2019,1,1,22,0,29,Kensington,67.129997
697,2019,1,1,22,0,58,Kensington,66.660004
698,2019,1,1,22,0,87,Kensington,65.5
699,2019,1,1,22,46,0,Kensington,63.549999
700,2019,1,1,22,46,29,Kensington,61.599998
701,2019,1,1,22,46,58,Kensington,61.799999
702,2019,1,1,22,46,87,Kensington,60.84
703,2019,1,1,22,92,0,Kensington,59.990002
704,2019,1,1,22,92,29,Kensington,61.189999
705,2019,1,1,22,92,58,Kensington,60.57
706,2019,1,1,22,92,87,Kensington,61.549999
707,2019,1,1,44,0,0,Kensington,62.369999
708,2019,1,1,44,0,29,Kensington,61.599998
709,2019,1,1,44,0,58,Kensington,60.990002
710,2019,1,1,44,0,87,Kensington,62.84
711,2019,1,1,44,46,0,Kensington,62.549999
712,2019,1,1,44,46,29,Kensington,63.259998
713,2019,1,1,44,46,58,Kensington,61.84
714,2019,1,1,44,46,87,Kensington,63.330002
715,2019,1,1,44,92,0,Kensington,62.77
716,2019,1,1,44,92,29,Kensington,64.300003
717,2019,1,1,44,92,58,Kensington,65.239998
718,2019,1,1,44,92,87,Kensington,63.299999
719,2019,1,11,0,0,0,Kensington,61.5
720,2019,1,11,0,0,29,Kensington,60.77
721,2019,1,11,0,0,58,Kensington,61.150002
722,2019,1,11,0,0,87,Kensington,61.549999
723,2019,1,11,0,46,0,Kensington,62.59
724,2019,1,11,0,46,29,Kensington,62.91
725,2019,1,11,0,46,58,Kensington,63.369999
726,2019,1,11,0,46,87,Kensington,61.860001
727,2019,1,11,0,92,0,Kensington,60.110001
728,2019,1,11,0,92,29,Kensington,61.549999
729,2019,1,11,0,92,58,Kensington,61.73
730,2019,1,11,0,92,87,Kensington,62.099998
731,2019,1,11,22,0,0,Kensington,60.099998
732,2019,1,11,22,0,29,Kensington,58.84
733,2019,1,11,22,0,58,Kensington,60.369999
734,2019,1,11,22,0,87,Kensington,59.0
735,2019,1,11,22,46,0,Kensington,60.509998
736,2019,1,11,22,46,29,Kensington,58.599998
737,2019,1,11,22,46,58,Kensington,58.84
738,2019,1,11,22,46,87,Kensington,60.330002
739,2019,1,11,22,92,0,Kensington,58.950001
740,2019,1,11,22,92,29,Kensington,57.529999
741,2019,1,11,22,92,58,Kensington,58.91
742,2019,1,11,22,92,87,Kensington,58.259998
743,2019,1,11,44,0,0,Kensington,59.080002
744,2019,1,11,44,0,29,Kensington,59.150002
745,2019,1,11,44,0,58,Kensington,59.150002
746,2019,1,11,44,0,87,Kensington,57.389999
747,2019,1,11,44,46,0,Kensington,58.220001
748,2019,1,11,44,46,29,Kensington,57.880001
749,2019,1,11,44,46,58,Kensington,56.77
750,2019,1,11,44,46,87,Kensington,56.299999
751,2019,1,11,44,92,0,Kensington,55.799999
752,2019,1,11,44,92,29,Kensington,54.220001
753,2019,1,11,44,92,58,Kensington,52.369999
754,2019,1,11,44,92,87,Kensington,53.240002
755,2019,1,21,0,0,0,Kensington,51.240002
756,2019,1,21,0,0,29,Kensington,51.310001
757,2019,1,21,0,0,58,Kensington,52.82
758,2019,1,21,0,0,87,Kensington,54.130001
759,2019,1,21,0,46,0,Kensington,52.369999
760,2019,1,21,0,46,29,Kensington,52.91
761,2019,1,21,0,46,58,Kensington,52.189999
762,2019,1,21,0,46,87,Kensington,51.860001
763,2019,1,21,0,92,0,Kensington,51.240002
764,2019,1,21,0,92,29,Kensington,49.57
765,2019,1,21,0,92,58,Kensington,49.880001
766,2019,1,21,0,92,87,Kensington,51.57
767,2019,1,21,22,0,0,Kensington,50.790001
768,2019,1,21,22,0,29,Kensington,48.880001
769,2019,1,21,22,0,58,Kensington,49.419998
770,2019,1,21,22,0,87,Kensington,48.349998
771,2019,1,21,22,46,0,Kensington,47.189999
772,2019,1,21,22,46,29,Kensington,45.700001
773,2019,1,21,22,46,58,Kensington,45.259998
774,2019,1,21,22,46,87,Kensington,45.169998
775,2019,1,21,22,92,0,Kensington,45.73
776,2019,1,21,22,92,29,Kensington,45.709999
777,2019,1,21,22,92,58,Kensington,43.73
778,2019,1,21,22,92,87,Kensington,44.150002
779,2019,1,21,44,0,0,Kensington,45.91
780,2019,1,21,44,0,29,Kensington,45.060001
781,2019,1,21,44,0,58,Kensington,45.169998
782,2019,1,21,44,0,87,Kensington,46.990002
783,2019,1,21,44,46,0,Kensington,47.389999
784,2019,1,21,44,46,29,Kensington,47.5
785,2019,1,21,44,46,58,Kensington,46.57
786,2019,1,21,44,46,87,Kensington,46.0
787,2019,1,21,44,92,0,Kensington,47.189999
788,2019,1,21,44,92,29,Kensington,46.59
789,2019,1,21,44,92,58,Kensington,47.700001
790,2019,1,21,44,92,87,Kensington,49.02
791,2019,1,31,0,0,0,Kensington,49.130001
792,2019,1,31,0,0,29,Kensington,47.82
793,2019,1,31,0,0,58,Kensington,46.389999
794,2019,1,31,0,0,87,Kensington,47.150002
795,2019,1,31,0,46,0,Kensington,48.02
796,2019,1,31,0,46,29,Kensington,46.189999
797,2019,1,31,0,46,58,Kensington,45.48
798,2019,1,31,0,46,87,Kensington,45.400002
799,2019,1,31,0,92,0,Kensington,45.75
800,2019,1,31,0,92,29,Kensington,47.330002
801,2019,1,31,0,92,58,Kensington,47.91
802,2019,1,31,0,92,87,Kensington,48.189999
803,2019,1,31,22,0,0,Kensington,46.599998
804,2019,1,31,22,0,29,Kensington,46.970001
805,2019,1,31,22,0,58,Kensington,46.389999
806,2019,1,31,22,0,87,Kensington,47.040001
807,2019,1,31,22,46,0,Kensington,46.790001
808,2019,1,31,22,46,29,Kensington,47.400002
809,2019,1,31,22,46,58,Kensington,47.400002
810,2019,1,31,22,46,87,Kensington,48.75
811,2019,1,31,22,92,0,Kensington,49.150002
812,2019,1,31,22,92,29,Kensington,47.77
813,2019,1,31,22,92,58,Kensington,48.419998
814,2019,1,31,22,92,87,Kensington,48.459999
815,2019,1,31,44,0,0,Kensington,48.080002
816,2019,1,31,44,0,29,Kensington,47.459999
817,2019,1,31,44,0,58,Kensington,49.299999
818,2019,1,31,44,0,87,Kensington,50.48
819,2019,1,31,44,46,0,Kensington,50.799999
820,2019,1,31,44,46,29,Kensington,50.970001
821,2019,1,31,44,46,58,Kensington,49.259998
822,2019,1,31,44,46,87,Kensington,50.110001
823,2019,1,31,44,92,0,Kensington,48.400002
824,2019,1,31,44,92,29,Kensington,49.900002
825,2019,1,31,44,92,58,Kensington,51.509998
826,2019,1,31,44,92,87,Kensington,51.419998
827,2019,2,1,0,0,0,Kensington,51.860001
828,2019,2,1,0,0,29,Kensington,53.459999
829,2019,2,1,0,0,58,Kensington,54.799999
830,2019,2,1,0,0,87,Kensington,53.110001
831,2019,2,1,0,46,0,Kensington,53.48
832,2019,2,1,0,46,29,Kensington,53.02
833,2019,2,1,0,46,58,Kensington,51.200001
834,2019,2,1,0,46,87,Kensington,50.169998
835,2019,2,1,0,92,0,Kensington,50.91
836,2019,2,1,0,92,29,Kensington,49.439999
837,2019,2,1,0,92,58,Kensington,50.990002
838,2019,2,1,0,92,87,Kensington,49.549999
839,2019,2,1,22,0,0,Kensington,49.369999
840,2019,2,1,22,0,29,Kensington,51.349998
841,2019,2,1,22,0,58,Kensington,50.73
842,2019,2,1,22,0,87,Kensington,50.060001
843,2019,2,1,22,46,0,Kensington,51.419998
844,2019,2,1,22,46,29,Kensington,52.77
845,2019,2,1,22,46,58,Kensington,54.02
846,2019,2,1,22,46,87,Kensington,53.599998
847,2019,2,1,22,92,0,Kensington,54.099998
848,2019,2,1,22,92,29,Kensington,52.200001
849,2019,2,1,22,92,58,Kensington,52.060001
850,2019,2,1,22,92,87,Kensington,51.200001
851,2019,2,1,44,0,0,Kensington,51.82
852,2019,2,1,44,0,29,Kensington,52.060001
853,2019,2,1,44,0,58,Kensington,50.459999
854,2019,2,1,44,0,87,Kensington,52.130001
855,2019,2,1,44,46,0,Kensington,53.200001
856,2019,2,1,44,46,29,Kensington,53.110001
857,2019,2,1,44,46,58,Kensington,54.130001
858,2019,2,1,44,46,87,Kensington,52.509998
859,2019,2,1,44,92,0,Kensington,52.240002
860,2019,2,1,44,92,29,Kensington,52.060001
861,2019,2,1,44,92,58,Kensington,52.900002
862,2019,2,1,44,92,87,Kensington,53.950001
863,2019,2,11,0,0,0,Kensington,52.700001
864,2019,2,11,0,0,29,Kensington,53.68
865,2019,2,11,0,0,58,Kensington,53.240002
866,2019,2,11,0,0,87,Kensington,54.439999
867,2019,2,11,0,46,0,Kensington,55.509998
868,2019,2,11,0,46,29,Kensington,53.66
869,2019,2,11,0,46,58,Kensington,53.5
870,2019,2,11,0,46,87,Kensington,52.419998
871,2019,2,11,0,92,0,Kensington,52.080002
872,2019,2,11,0,92,29,Kensington,50.990002
873,2019,2,11,0,92,58,Kensington,49.330002
874,2019,2,11,0,92,87,Kensington,49.150002
875,2019,2,11,22,0,0,Kensington,48.75
876,2019,2,11,22,0,29,Kensington,50.150002
877,2019,2,11,22,0,58,Kensington,50.279999
878,2019,2,11,22,0,87,Kensington,49.799999
879,2019,2,11,22,46,0,Kensington,51.349998
880,2019,2,11,22,46,29,Kensington,53.130001
881,2019,2,11,22,46,58,Kensington,52.48
882,2019,2,11,22,46,87,Kensington,54.130001
883,2019,2,11,22,92,0,Kensington,55.700001
884,2019,2,11,22,92,29,Kensington,54.220001
885,2019,2,11,22,92,58,Kensington,55.02
886,2019,2,11,22,92,87,Kensington,56.040001
887,2019,2,11,44,0,0,Kensington,55.790001
888,2019,2,11,44,0,29,Kensington,56.799999
889,2019,2,11,44,0,58,Kensington,58.259998
890,2019,2,11,44,0,87,Kensington,56.75
891,2019,2,11,44,46,0,Kensington,56.549999
892,2019,2,11,44,46,29,Kensington,54.990002
893,2019,2,11,44,46,58,Kensington,55.700001
894,2019,2,11,44,46,87,Kensington,54.439999
895,2019,2,11,44,92,0,Kensington,52.529999
896,2019,2,11,44,92,29,Kensington,54.279999
897,2019,2,11,44,92,58,Kensington,53.91
898,2019,2,11,44,92,87,Kensington,54.599998
899,2019,2,21,0,0,0,Kensington,53.799999
900,2019,2,21,0,0,29,Kensington,52.330002
901,2019,2,21,0,0,58,Kensington,51.400002
902,2019,2,21,0,0,87,Kensington,50.66
903,2019,2,21,0,46,0,Kensington,52.419998
904,2019,2,21,0,46,29,Kensington,51.220001
905,2019,2,21,0,46,58,Kensington,52.509998
906,2019,2,21,0,46,87,Kensington,52.75
907,2019,2,21,0,92,0,Kensington,52.619999
908,2019,2,21,0,92,29,Kensington,51.060001
909,2019,2,21,0,92,58,Kensington,52.57
910,2019,2,21,0,92,87,Kensington,51.189999
911,2019,2,21,22,0,0,Kensington,53.060001
912,2019,2,21,22,0,29,Kensington,54.099998
913,2019,2,21,22,0,58,Kensington,56.099998
914,2019,2,21,22,0,87,Kensington,57.240002
915,2019,2,21,22,46,0,Kensington,58.73
916,2019,2,21,22,46,29,Kensington,58.970001
917,2019,2,21,22,46,58,Kensington,60.150002
918,2019,2,21,22,46,87,Kensington,60.68
919,2019,2,21,22,92,0,Kensington,59.700001
920,2019,2,21,22,92,29,Kensington,61.5
921,2019,2,21,22,92,58,Kensington,61.400002
922,2019,2,21,22,92,87,Kensington,60.150002
923,2019,2,21,44,0,0,Kensington,60.200001
924,2019,2,21,44,0,29,Kensington,59.84
925,2019,2,21,44,0,58,Kensington,58.220001
926,2019,2,21,44,0,87,Kensington,58.189999
927,2019,2,21,44,46,0,Kensington,56.439999
928,2019,2,21,44,46,29,Kensington,55.459999
929,2019,2,21,44,46,58,Kensington,56.950001
930,2019,2,21,44,46,87,Kensington,55.73
931,2019,2,21,44,92,0,Kensington,56.220001
932,2019,2,21,44,92,29,Kensington,58.150002
933,2019,2,21,44,92,58,Kensington,57.310001
934,2019,2,21,44,92,87,Kensington,58.099998
935,2019,2,31,0,0,0,Kensington,59.75
936,2019,2,31,0,0,29,Kensington,61.5
937,2019,2,31,0,0,58,Kensington,59.549999
938,2019,2,31,0,0,87,Kensington,58.66
939,2019,2,31,0,46,0,Kensington,56.799999
940,2019,2,31,0,46,29,Kensington,56.459999
941,2019,2,31,0,46,58,Kensington,55.880001
942,2019,2,31,0,46,87,Kensington,56.110001
943,2019,2,31,0,92,0,Kensington,54.389999
944,2019,2,31,0,92,29,Kensington,52.77
945,2019,2,31,0,92,58,Kensington,53.459999
946,2019,2,31,0,92,87,Kensington,54.799999
947,2019,2,31,22,0,0,Kensington,55.57
948,2019,2,31,22,0,29,Kensington,57.060001
949,2019,2,31,22,0,58,Kensington,58.369999
950,2019,2,31,22,0,87,Kensington,58.790001
951,2019,2,31,22,46,0,Kensington,58.599998
952,2019,2,31,22,46,29,Kensington,57.369999
953,2019,2,31,22,46,58,Kensington,57.330002
954,2019,2,31,22,46,87,Kensington,59.040001
955,2019,2,31,22,92,0,Kensington,57.619999
956,2019,2,31,22,92,29,Kensington,56.130001
957,2019,2,31,22,92,58,Kensington,56.150002
958,2019,2,31,22,92,87,Kensington,54.950001
959,2019,2,31,44,0,0,Kensington,56.400002
960,2019,2,31,44,0,29,Kensington,55.169998
961,2019,2,31,44,0,58,Kensington,55.02
962,2019,2,31,44,0,87,Kensington,56.900002
963,2019,2,31,44,46,0,Kensington,56.599998
964,2019,2,31,44,46,29,Kensington,58.060001
965,2019,2,31,44,46,58,Kensington,58.549999
966,2019,2,31,44,46,87,Kensington,59.0
967,2019,2,31,44,92,0,Kensington,59.310001
968,2019,2,31,44,92,29,Kensington,58.990002
969,2019,2,31,44,92,58,Kensington,58.369999
970,2019,2,31,44,92,87,Kensington,59.549999
971,2019,3,1,0,0,0,Kensington,59.529999
972,2019,3,1,0,0,29,Kensington,60.790001
973,2019,3,1,0,0,58,Kensington,62.130001
974,2019,3,1,0,0,87,Kensington,62.700001
975,2019,3,1,0,46,0,Kensington,61.990002
976,2019,3,1,0,46,29,Kensington,62.799999
977,2019,3,1,0,46,58,Kensington,62.240002
978,2019,3,1,0,46,87,Kensington,61.73
979,2019,3,1,0,92,0,Kensington,60.169998
980,2019,3,1,0,92,29,Kensington,58.73
981,2019,3,1,0,92,58,Kensington,59.349998
982,2019,3,1,0,92,87,Kensington,61.169998
983,2019,3,1,22,0,0,Kensington,61.990002
984,2019,3,1,22,0,29,Kensington,63.080002
985,2019,3,1,22,0,58,Kensington,62.799999
986,2019,3,1,22,0,87,Kensington,62.73
987,2019,3,1,22,46,0,Kensington,64.599998
988,2019,3,1,22,46,29,Kensington,66.220001
989,2019,3,1,22,46,58,Kensington,66.110001
990,2019,3,1,22,46,87,Kensington,65.589996
991,2019,3,1,22,92,0,Kensington,64.080002
992,2019,3,1,22,92,29,Kensington,65.879997
993,2019,3,1,22,92,58,Kensington,66.400002
994,2019,3,1,22,92,87,Kensington,65.389999
995,2019,3,1,44,0,0,Kensington,64.459999
996,2019,3,1,44,0,29,Kensington,66.300003
997,2019,3,1,44,0,58,Kensington,67.550003
998,2019,3,1,44,0,87,Kensington,67.699997
999,2019,3,1,44,46,0,Kensington,65.989998
